,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
21,21,719624732723777536,2016-04-11 20:34:40,['https://t.co/zOTXevA5CQ'],"RT @CanadianPM: For #WildlifeWeek, let's work together to protect #wildlife areas in Canada. https://t.co/zOTXevA5CQ",RT CanadianPM WildlifeWeek let work together protect wildlife areas Canada https co zOTXevA5CQ,"['#WildlifeWeek', '#wildlife']",100,0,100,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,"['wildlife', 'or']"
39,39,725700183787458560,2016-04-28 14:56:21,[],"RT @CanadianPM: On National Day of Mourning, we remember those who have lost their lives, or suffered injury or illness on the job.",RT CanadianPM National Day Mourning remember lost lives suffered injury illness job,[],57,0,57,unknown,en,0.0,Neutral,DFO_Pacific_tweeter,
81,81,725812311315734530,2016-04-28 22:21:54,['https://t.co/PrDIhgUOyl'],RT @CCG_GCC: Meet the Fleet coming May 1 #Kitsilano #twentyfourseven https://t.co/PrDIhgUOyl,RT Meet Fleet coming May Kitsilano twentyfourseven https co PrDIhgUOyl,"['#Kitsilano', '#twentyfourseven']",39,0,39,unknown,en,0.0,Neutral,DFO_Pacific_tweeter,
136,136,723606008606691328,2016-04-22 20:14:51,['https://t.co/HqWFpmnei'],RT @CCG_GCC: Happy #EarthDay! https://t.co/HqWFpmneiu,RT Happy EarthDay https co HqWFpmneiu,['#EarthDay'],28,0,28,unknown,en,1.0,Positive,DFO_Pacific_tweeter,
151,151,717807995590164482,2016-04-06 20:15:37,['https://\xe2\x80\xa6'],RT @Transport_gc: Min Garneau was on hand to see how @CCG_GCC's communications center tracks vessels entering Canadian waters. #BC https://…,RT Min Garneau hand see communications center tracks vessels entering Canadian waters BC https,['#BC'],26,0,26,Environmental,en,-0.1,Neutral,DFO_Pacific_tweeter,"['water', 'eau']"
165,165,715949506999750656,2016-04-01 17:10:38,"['https://t.co/syrWTGqh3', 'https://t.co/mvOazURq7P']",Don’t fool around - renew your BC sport fishing licence today! https://t.co/syrWTGqh30 https://t.co/mvOazURq7P,fool around renew BC sport fishing licence today https co syrWTGqh30 https co mvOazURq7P,[],12,12,24,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,"['or', 'ice']"
166,166,723549682379702272,2016-04-22 16:31:01,['https://t.co/ZzGOMjYtJ'],.@DFO_MPO commits…to a smaller footprint: our Rethink Energy Team cut 2000 tonnes of carbon #EarthDay2016 https://t.co/ZzGOMjYtJ8,smaller footprint Rethink Energy Team cut 2000 tonnes carbon EarthDay2016 https co ZzGOMjYtJ8,['#EarthDay2016'],10,14,24,Economical,en,0.0,Neutral,DFO_Pacific_tweeter,"['footprint', 'energy']"
208,208,725455998975135744,2016-04-27 22:46:03,[],"RT @Clerk_GC: The PS is fortunate to have such an efficient, hard-working, enthusiastic administrative community #AdministrativeProfessiona…",RT PS fortunate efficient hard working enthusiastic administrative community,['#AdministrativeProfessiona'],20,0,20,Social,en,0.3333333333333333,Positive,DFO_Pacific_tweeter,['community']
212,212,722910259166076928,2016-04-20 22:10:11,['https://t.co/QBnYuGbvZR'],See how the Canadian Hydrographic Service is getting to the bottom of #CultusLake for the first time https://t.co/QBnYuGbvZR,See Canadian Hydrographic Service getting bottom CultusLake first time https co QBnYuGbvZR,['#CultusLake'],12,8,20,Environmental,en,0.25,Neutral,DFO_Pacific_tweeter,"['lake ', 'ice']"
217,217,723604766035685376,2016-04-22 20:09:54,['https://t.co/yQSOsSIHJH'],RT @DFO_MPO: Its #EarthDay ! Take the oppro-tuna-ty to learn about how DFO protects Canadian waters: https://t.co/yQSOsSIHJH 🌏 🍁,RT EarthDay Take oppro tuna ty learn DFO protects Canadian waters https co yQSOsSIHJH,['#EarthDay'],20,0,20,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,['water']
