,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
152,152,2017-07-18_08-11-02,2017-07-18 08:11:02,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a6a310eb47d10670f0633a4e102fe620/5ADA3580/t51.2885-15/e35/20184873_2295230454057452_3333759117008306176_n.jpg,"SVQ le Canada est en pointe dans le captage et le stockage du carbone, une écotechnologie qui permet de capter les émissions de CO2 d’importantes sources ponctuelles pour les séquestrer sous terre en toute sécurité. C’est une des nombreuses solutions qui aideront le Canada à atteindre ses cibles de réduction des émissions de GES. Pensez-vous qu’elle jouera un rôle important dans la lutte contre les changements climatiques dans le futur système énergétique du Canada? Nous voulons vos idées à énÉnergie",SVQ le Canada est en pointe dans le captage et le stockage du carbone une cotechnologie qui permet de capter les missions de CO2 importantes sources ponctuelles pour les questrer sous terre en toute est une des nombreuses solutions qui aideront le Canada atteindre ses cibles de duction des missions de GES Pensez vous elle jouera un le important dans la lutte contre les changements climatiques dans le futur tique du Canada Nous voulons vos es nergie http www generationenergie ca,"[""génénergie""]",0,2,2,Environmental,fr,0.0,ressourcenaturellescanada_instagram,"['carbon', 'technologie', 'or', 'climat']",neutral
158,158,2017-07-11_08-29-42,2017-07-11 08:29:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4cd10cf073919343c2b41a8caaeb0fb2/5AF78AB0/t51.2885-15/e35/19955167_129862420943619_1047303169261961216_n.jpg,Le Canada prêt pour énergies renouvelables de l’avenir? Dites-nous comment faire transition à generationenergie.ca énÉnergie,Le Canada pour nergies renouvelables de avenir Dites nous comment faire transition ngenerationenergie ca MardiTransformation nergie,"[""marditransformation"",""génénergie""]",0,2,2,Environmental,fr,0.0,ressourcenaturellescanada_instagram,"['renouvelable', 'or', 'air']",neutral
153,153,2017-07-17_10-53-07,2017-07-17 10:53:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/80da94e8dc690dc58309aac54ac75b6d/5AE4B239/t51.2885-15/e35/20066759_262790740791998_4423257118727995392_n.jpg,"Les changements climatiques seront l’un des grands défis du Canada pour les prochaines années. Par où commencer? Tout d’abord, vous pouvez nous aider à formuler un projet d’avenir pour l’énergie au Canada en lançant des idées à énÉnergie . Aidez à définir l’avenir énergétique de la prochaine génération!",Les changements climatiques seront un des grands fis du Canada pour les 150 prochaines es Par commencer Tout abord vous pouvez nous aider formuler un projet avenir pour nergie au Canada en ant des es nergie http www generationenergie ca Aidez finir avenir tique de la prochaine ration,"[""génénergie""]",0,2,2,Social,fr,0.0,ressourcenaturellescanada_instagram,"['changement', 'change', 'avenir']",neutral
106,106,2017-07-21_11-49-50,2017-07-21 11:49:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3defd521799a2a650e06133983910b80/5AE8D96F/t51.2885-15/e35/20181083_1756368327994868_6048757740384288768_n.jpg,"Jean-Michel Béland, technicien à RNCan, décroche un piège à à Rimouski, servant à étudier l’infestation",Jean Michel land technicien RNCan croche un ge Tordeuse Rimouski servant tudier infestation,"[""tordeuse""]",0,2,2,Environmental,en,0.0,ressourcenaturellescanada_instagram,['or'],neutral
150,150,2017-07-12_10-20-46,2017-07-12 10:20:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0949fa3c4e42beb6aadc0ca42eaa84a2/5AF7BFF0/t51.2885-15/e35/19955672_1418456684899116_9190222268083470336_n.jpg,Souhaitez-vous que l’éolien fasse partie du système énergétique 🇨🇦 ? Dites-le nous énÉnergie,Souhaitez vous que olien fasse partie du tique Dites le nous http www generationenergie ca nergie,"[""éolien"",""génénergie""]",0,2,2,unknown,fr,0.0,ressourcenaturellescanada_instagram,,neutral
145,145,2017-07-19_07-40-08,2017-07-19 07:40:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ce3955356341e69daf8f5ccda14a108b/5AF3F556/t51.2885-15/e35/20066152_1235105106595693_2092646532061855744_n.jpg,"Dès que nous sommes sur place, nous nous mettons au travail, chacun sait ce qu’il a à faire. Notre tâche est de collecter des données pour résoudre les questions de recherche que nous avons formulées avant notre départ. ",que nous sommes sur place nous nous mettons au travail chacun sait ce il faire Notre che est de collecter des es pour soudre les questions de recherche que nous avons es avant notre part Travail SciRNCan Exploration TravailDeTerrain Uranium,"[""travail"",""scirncan"",""exploration"",""travaildeterrain"",""uranium""]",0,2,2,Environmental,fr,0.0,ressourcenaturellescanada_instagram,"['or', 'air']",neutral
105,105,2017-07-19_14-29-28,2017-07-19 14:29:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1d159d9f89ce44bf798225894db2ea99/5AF2A194/t51.2885-15/e35/20225447_219359121922154_7194381683238371328_n.jpg,"Bienvenue à la cantine d’Athabasca, où les plus brillants scientifiques canadiens rivalisent d’adresse culinaire! Étant donné la taille modeste de notre camp, nous faisons notre propre cuisine, et chaque membre de l’équipe doit préparer au moins l’un de nos repas du soir. Cela donne lieu souvent à une compétition amicale qui déterminera lequel de nous est le meilleur cuisinier! ",Bienvenue la cantine Athabasca les plus brillants scientifiques canadiens rivalisent adresse culinaire tant la taille modeste de notre camp nous faisons notre propre cuisine et chaque membre de quipe doit parer au moins un de nos repas du soir Cela donne lieu souvent une tition amicale qui terminera lequel de nous est le meilleur cuisinier ItsDefinitelyVicki ComeDineWithMe CampMeals TravailDeTerrain,"[""itsdefinitelyvicki"",""comedinewithme"",""campmeals"",""travaildeterrain""]",0,2,2,Environmental,fr,0.0,ressourcenaturellescanada_instagram,"['propre', 'air']",neutral
182,182,2017-07-19_08-38-37,2017-07-19 08:38:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/91376563a3a0c72ece5951c2e04feeda/5AF46B85/t51.2885-15/e35/20184238_1822595368052345_8868982066079858688_n.jpg,"Je vous présente mon collègue Jeremy Powell! Jeremy s’intéresse à l’historique des températures de l’Athabasca du Sud. Il se sert de différentes techniques pour passer son échantillon de sonde au peigne fin, à la recherche de fractures et de failles, et tenter ainsi de déterminer l’époque d’activité des structures que nous étudions. Dater le mouvement de ces structures et le passage des fluides hydrothermaux à travers elles nous aidera à déterminer comment et quand se sont formés les gisements d’uranium.  éochronologie",Je vous sente mon gue Jeremy Powell nJeremy resse historique des ratures de Athabasca du Sud Il se sert de rentes techniques pour passer son chantillon de sonde au peigne fin la recherche de fractures et de failles et tenter ainsi de terminer poque des structures que nous tudions nDater le mouvement de ces structures et le passage des fluides hydrothermaux travers elles nous aidera terminer comment et quand se sont les gisements uranium Failles ochronologie RockClock PasMaFaute TravailDeTerrain,"[""failles"",""géochronologie"",""rockclock"",""pasmafaute"",""travaildeterrain""]",0,1,1,Social,fr,0.0,ressourcenaturellescanada_instagram,['historique'],neutral
201,201,2017-07-13_07-58-36,2017-07-13 07:58:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/87f89adefd6dd3ecaf654e8f888408a2/5AFDE63F/t51.2885-15/e35/19985927_1936165699960229_7040330105503088640_n.jpg,"La forte intensité énergétique, une chose quelque peu étro! Grands progrès depuis les années generationenergie.ca énÉnergie",La forte tique une chose quelque peu tro Grands depuis les es 1990 generationenergie ca nergie,"[""jeudirétro"",""génénergie""]",0,1,1,Environmental,fr,0.0,ressourcenaturellescanada_instagram,['or'],neutral
202,202,2017-07-14_12-12-36,2017-07-14 12:12:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b6ee5c474500f5b680d523b12b638111/5AF1078A/t51.2885-15/e35/19955659_1455747481171612_4335866525803085824_n.jpg,Pensez-vous que l’ÉnergieMarine a de l’avenir dans le système énergétique 🇨🇦? Confiez-vous generationenergie.ca énÉnergie,Pensez vous que nergieMarine de avenir dans le tique Confiez vous generationenergie ca nergie,"[""énergiemarine"",""génénergie""]",0,1,1,Environmental,fr,0.0,ressourcenaturellescanada_instagram,['marine'],neutral
203,203,2017-07-19_15-35-33,2017-07-19 15:35:33,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9be2a8af61c0575cd646b4037fc07c95/5AF03A77/t51.2885-15/e35/20184113_497190643958640_6041152225181433856_n.jpg,Voilà! Merci d’avoir été avec nous aujourd’hui! Nous espérons qu’il vous a plu de vous familiariser avec notre travail de terrain en saison estivale. À la prochaine! ,Merci avoir avec nous hui Nous rons il vous plu de vous familiariser avec notre travail de terrain en saison estivale la prochaine AuRevoir TravailDeTerrain,"[""aurevoir"",""travaildeterrain""]",0,1,1,Social,fr,0.0,ressourcenaturellescanada_instagram,"['ami', 'mer']",neutral
204,204,2017-07-19_15-04-05,2017-07-19 15:04:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a6fcdf4c09b9079c10abd5715e44c1bf/5AD94057/t51.2885-15/e35/20066900_1116086038490924_7999094014311661568_n.jpg,"Nous avons terminé nos recherches pour aujourd’hui, mais il nous reste encore à examiner les données que nous avons collectées et leur signification, ensuite préparer nos objectifs pour demain. Le travail de terrain exige souvent de faire de longues journées – mais les connaissances scientifiques que nous en tirons en valent bien la peine! ",Nous avons nos recherches pour hui mais il nous reste encore examiner les es que nous avons es et leur signification ensuite parer nos objectifs pour demain Le travail de terrain exige souvent de faire de longues es mais les connaissances scientifiques que nous en tirons en valent bien la peine ItsWorthItForTheExercise AndNature TravailDeTerrain,"[""itsworthitfortheexercise"",""andnature"",""travaildeterrain""]",0,1,1,Environmental,fr,0.0,ressourcenaturellescanada_instagram,"['air', 'or', 'nature']",neutral
