,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
18,18,924364429126488065,2017-10-28 19:57:08,"['https://t.co/aggyCRCFNv', 'https://t.co/DRQ1ArbByI']",Canada has reached its #MarineConservation target of protecting 5% of its #oceans by the end of 2017 🇨🇦 https://t.co/aggyCRCFNv https://t.co/DRQ1ArbByI,Canada reached MarineConservation target protecting oceans end 2017 https co aggyCRCFNv https co DRQ1ArbByI,"['#MarineConservation', '#oceans']",101,150,251,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,"['conservation', 'oceans', 'marine']"
62,62,924624410308472832,2017-10-29 13:10:12,"['https://t.co/uHJhpY8fKZ', 'https://t.co/qz73nZYgMR']",5% of Canada’s ocean space is now protected. That’s larger than the size of the Great Lakes combined! 💧 https://t.co/uHJhpY8fKZ https://t.co/qz73nZYgMR,ocean space protected larger size Great Lakes combined https co uHJhpY8fKZ https co qz73nZYgMR,[],42,66,108,Environmental,en,0.5,Positive,DFO_MPO_tweeter,['lakes']
74,74,924376763509166080,2017-10-28 20:46:09,['https://t.co/6zYNncMUp'],Thanks to all our partners and stakeholders who have helped us achieve our #ocean protection goals! https://t.co/6zYNncMUp0,Thanks partners stakeholders helped us achieve ocean protection goals https co 6zYNncMUp0,['#ocean'],39,59,98,Economical,en,0.25,Neutral,DFO_MPO_tweeter,['stakeholders']
123,123,924374446982483969,2017-10-28 20:36:56,"['https://t.co/6fbv2bBO9e', 'https://t.co/OtNNXeoHR']",The new marine refuge established today in the Pacific Ocean  represents an additional 1.44% of protected ocean 🌊 https://t.co/6fbv2bBO9e https://t.co/OtNNXeoHR1,new marine refuge established today Pacific Ocean represents additional 44 protected ocean https co 6fbv2bBO9e https co OtNNXeoHR1,[],30,46,76,Environmental,en,0.13636363636363635,Neutral,DFO_MPO_tweeter,['marine']
129,129,924386303256473600,2017-10-28 21:24:03,"['https://t.co/GAyr1oVx6P', 'https://t.co/q2YY9G3bQA']",We’re also happy to announce 11 new marine refuges in the Gulf of St. Lawrence that will protect corals &amp; sponges https://t.co/GAyr1oVx6P https://t.co/q2YY9G3bQA,also happy announce 11 new marine refuges Gulf St Lawrence protect corals amp sponges https co GAyr1oVx6P https co q2YY9G3bQA,[],30,44,74,Environmental,en,0.4681818181818182,Positive,DFO_MPO_tweeter,"['marine', 'or']"
131,131,917887633619062792,2017-10-10 23:00:40,"['https://t.co/0lgXl5OOSI', 'https://t.co/2BDQOnc9rF']",New funding to help Pacific Salmon Explorer restore salmon populations and habitats in B.C. @PSF https://t.co/0lgXl5OOSI https://t.co/2BDQOnc9rF,New funding help Pacific Salmon Explorer restore salmon populations habitats PSF https co 0lgXl5OOSI https co 2BDQOnc9rF,[],31,41,72,Social,en,0.13636363636363635,Neutral,DFO_MPO_tweeter,['population']
172,172,920327225253285890,2017-10-17 16:34:44,"['https://t.co/0aRrdI5C4', 'https://t.co/loxSJcWA7']",Canada’s leading experts on the Southern Resident #KillerWhale discussed how to protect this endangered species. https://t.co/0aRrdI5C4C https://t.co/loxSJcWA78,leading experts Southern Resident KillerWhale discussed protect endangered species https co 0aRrdI5C4C https co loxSJcWA78,['#KillerWhale'],22,37,59,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,['species']
193,193,920677215142137857,2017-10-18 15:45:28,"['https://t.co/8MwPoiKsi', 'https://t.co/Q88NxhEKbI']",Could your planned activity or project impact an aquatic species at risk? Check out DFO’s updated online maps first! https://t.co/8MwPoiKsiu https://t.co/Q88NxhEKbI,Could planned activity project impact aquatic species risk Check updated online maps first https co 8MwPoiKsiu https co Q88NxhEKbI,[],32,24,56,Environmental,en,0.3125,Neutral,DFO_MPO_tweeter,['species']
197,197,924367844317548548,2017-10-28 20:10:42,"['https://t.co/F7PB5zBxQ', 'https://t.co/D7EHmJbWkZ']",Take a look at exactly how we reached our target of protecting 5% of our oceans here 🌊:  https://t.co/F7PB5zBxQd https://t.co/D7EHmJbWkZ,Take look exactly reached target protecting oceans https co F7PB5zBxQd https co D7EHmJbWkZ,[],32,23,55,Environmental,en,0.25,Neutral,DFO_MPO_tweeter,['oceans']
239,239,922453856067440640,2017-10-23 13:25:12,"['https://t.co/DW8PCwjPPv', 'https://t.co/SFxjxoO3yn']",The leatherback turtle 🐢 knows when to migrate thanks to a pink spot on its head that responds to seasonal changes. https://t.co/DW8PCwjPPv https://t.co/SFxjxoO3yn,leatherback turtle knows migrate thanks pink spot head responds seasonal changes https co DW8PCwjPPv https co SFxjxoO3yn,[],21,26,47,Social,en,0.05,Neutral,DFO_MPO_tweeter,['change']
243,243,925015773977939968,2017-10-30 15:05:21,"['https://t.co/hWa1Hb7LnN', 'https://t.co/D9rtcS4ZBE']",Canada now protects 5.22% of its oceans and coastlines 🌊🐳 https://t.co/hWa1Hb7LnN https://t.co/D9rtcS4ZBE,Canada protects 22 oceans coastlines https co hWa1Hb7LnN https co D9rtcS4ZBE,[],19,28,47,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,"['oceans', 'coast']"
308,308,916327245991567360,2017-10-06 15:40:14,"['https://t.co/kZrNoeZhB3', 'https://t.co/e8LNzKVuUX']",Sowerby’s beaked whale is a rare sight. These whales mostly inhabit waters 500 to 1000 meters deep! https://t.co/kZrNoeZhB3 https://t.co/e8LNzKVuUX,beaked whale rare sight whales mostly inhabit waters 500 1000 meters deep https co kZrNoeZhB3 https co e8LNzKVuUX,[],13,25,38,Environmental,en,0.26666666666666666,Neutral,DFO_MPO_tweeter,['water']
333,333,918569381868785666,2017-10-12 20:09:41,"['https://t.co/NIM2ogY8EB', 'https://t.co/PKq3mmrt']",Our Tremblay Sound research project in #Nunavut has been tracking narwhals. Take a look at their movements 🔍: https://t.co/NIM2ogY8EB https://t.co/PKq3mmrt80,Tremblay Sound research project Nunavut tracking narwhals Take look movements https co NIM2ogY8EB https co PKq3mmrt80,['#Nunavut'],12,24,36,Economical,en,0.4,Positive,DFO_MPO_tweeter,['movements']
346,346,923187696780107777,2017-10-25 14:01:13,"['https://t.co/ebYPAEdvew', 'https://t.co/tRUNU3S9ej']",The Greenland shark lives to 400 years old and engages in cannibalism! 😨 https://t.co/ebYPAEdvew https://t.co/tRUNU3S9ej,Greenland shark lives 400 years old engages cannibalism https co ebYPAEdvew https co tRUNU3S9ej,[],13,22,35,Economical,en,0.125,Neutral,DFO_MPO_tweeter,['green']
396,396,914833664630034432,2017-10-02 12:45:17,"['https://t.co/ncYmpQ0THv', 'https://t.co/Wtxn4tuEQ']","Sea lampreys are invasive, parasitic pests in the Great Lakes that feed on the blood of fish. @LampreyControl https://t.co/ncYmpQ0THv https://t.co/Wtxn4tuEQU",Sea lampreys invasive parasitic pests Great Lakes feed blood fish LampreyControl https co ncYmpQ0THv https co Wtxn4tuEQU,[],13,18,31,Environmental,en,0.8,Positive,DFO_MPO_tweeter,['lakes']
397,397,924378947424522240,2017-10-28 20:54:49,[],RT @ec_minister: Minister McKenna is proud to announce with @DFO_MPO Minister LeBlanc that Canada has surpassed its target to protect 5% of…,RT Minister McKenna proud announce Minister LeBlanc Canada surpassed target protect,[],31,0,31,Economical,en,0.8,Positive,DFO_MPO_tweeter,['minister']
434,434,915947898591903745,2017-10-05 14:32:51,[],.@CWHCRCSF findings confirm the biggest threats to #RightWhales continue to be vessel strikes and entanglements.,CWHCRCSF findings confirm biggest threats RightWhales continue vessel strikes entanglements,['#RightWhales'],23,7,30,unknown,en,0.0,Neutral,DFO_MPO_tweeter,
473,473,925347091739791360,2017-10-31 13:01:53,"['https://t.co/IoSCAimsKr', 'https://t.co/97Ep1wSmly']","Even rocks get goosebumps on #Halloween! Goose barnacles grow along the intertidal zone of coastal areas.
https://t.co/IoSCAimsKr https://t.co/97Ep1wSmly",Even rocks get goosebumps Halloween Goose barnacles grow along intertidal zone coastal areas https co IoSCAimsKr https co 97Ep1wSmly,['#Halloween'],9,19,28,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,"['coastal', 'coast']"
474,474,917882716208672768,2017-10-10 22:41:07,['https://t.co/ZihLKyiVbv'],#GoC announces #BC Pacific Salmon Foundation will receive $1.2 million over three years https://t.co/ZihLKyiVbv,GoC announces BC Pacific Salmon Foundation receive million three years https co ZihLKyiVbv,"['#GoC', '#BC']",13,15,28,unknown,en,0.0,Neutral,DFO_MPO_tweeter,
478,478,918923569257746434,2017-10-13 19:37:06,['https://t.co/D\xe2\x80\xa6'],RT @ec_minister: 🇨🇦 is providing $400K to @CdnWaterNetwork to review wastewater emerging issues and mitigation technologies. https://t.co/D…,RT providing 400K CdnWaterNetwork review wastewater emerging issues mitigation technologies https co,[],27,0,27,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,"['water', 'mitigation', 'technologie', 'or', 'mer']"
481,481,921034528633835520,2017-10-19 15:25:18,"['https://t.co/bNy9lHv3jh', 'https://t.co/sCltHrDbb']",Lookout! Tench is a large minnow species that’s not established in Ontario yet. Watch out and report sightings: https://t.co/bNy9lHv3jh https://t.co/sCltHrDbb9,Lookout Tench large minnow species established Ontario yet Watch report sightings https co bNy9lHv3jh https co sCltHrDbb9,[],16,11,27,Environmental,en,0.21428571428571427,Neutral,DFO_MPO_tweeter,"['species', 'or']"
506,506,918139222523031552,2017-10-11 15:40:23,"['https://t.co/ZImt7ShnQ', 'https://t.co/h0l5FDUv4b']",We are proud to work with @WWFCanada to protect and restore #OurCoasts in Newfoundland and Labrador.  #NL https://t.co/ZImt7ShnQ9 https://t.co/h0l5FDUv4b,proud work WWFCanada protect restore OurCoasts Newfoundland Labrador NL https co ZImt7ShnQ9 https co h0l5FDUv4b,"['#OurCoasts', '#NL']",8,18,26,Environmental,en,0.8,Positive,DFO_MPO_tweeter,"['coasts', 'or', 'coast']"
521,521,918190507276238850,2017-10-11 19:04:10,"['https://t.co/WV02PKMHTj', 'https://t.co/RdyQBo4nas']",Using science to help #OurCoasts! @Ocean_Networks receives $7.2 million to fund state-of-the-art hydrophone tech. https://t.co/WV02PKMHTj https://t.co/RdyQBo4nas,Using science help OurCoasts receives million fund state art hydrophone tech https co WV02PKMHTj https co RdyQBo4nas,['#OurCoasts'],9,16,25,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,"['coasts', 'coast']"
531,531,923634082281611267,2017-10-26 19:35:00,['https://t.co/SahM6H7CKO'],#GoC to announce significant milestone for marine conservation in #VictoriaBC during @canada_c3 arrival https://t.co/SahM6H7CKO,GoC announce significant milestone marine conservation VictoriaBC arrival https co SahM6H7CKO,"['#GoC', '#VictoriaBC']",13,12,25,Environmental,en,0.375,Positive,DFO_MPO_tweeter,"['conservation', 'marine', 'or']"
569,569,918193327052292098,2017-10-11 19:15:23,"['https://t.co/pW135RbADQ', 'https://t.co/u51oVJhdJZ']",Hydrophone &amp; ocean radar technology will help inform navigation and oil spill response. https://t.co/pW135RbADQ https://t.co/u51oVJhdJZ,Hydrophone amp ocean radar technology help inform navigation oil spill response https co pW135RbADQ https co u51oVJhdJZ,[],6,17,23,Economical,en,0.0,Neutral,DFO_MPO_tweeter,['oil']
575,575,920999848630943744,2017-10-19 13:07:29,[],RT @ec_minister: 🇨🇦 is proud to join @UNEP #CleanSeas campaign with a commitment by @environmentca &amp; @DFO_MPO to make oceans #PlasticFree #…,RT proud join UNEP CleanSeas campaign commitment environmentca amp make oceans PlasticFree,"['#CleanSeas', '#PlasticFree', '#']",23,0,23,Environmental,en,0.8,Positive,DFO_MPO_tweeter,"['oceans', 'clean']"
620,620,918503309736120320,2017-10-12 15:47:08,['https://t.co/SkRW\xe2\x80\xa6'],"RT @Transport_gc: With our partners, we’re investing close to $20M to chart ports and  near-shore areas in #BC #OurCoasts https://t.co/SkRW…",RT partners investing close 20M chart ports near shore areas BC OurCoasts https co,"['#BC', '#OurCoasts']",22,0,22,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,"['coasts', 'or', 'coast']"
622,622,923918517098999808,2017-10-27 14:25:14,"['https://t.co/iOEn16edVp', 'https://t.co/KMFkMGFCry']","The invasive Grass Carp have a scaleless head, toothless mouth &amp; short snout. If you see one, report it: https://t.co/iOEn16edVp https://t.co/KMFkMGFCry",invasive Grass Carp scaleless head toothless mouth amp short snout see one report https co iOEn16edVp https co KMFkMGFCry,[],9,13,22,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,['or']
646,646,924419551550476288,2017-10-28 23:36:10,['https://t.co/SZDgsGsGhj'],"With marine experts, Minister LeBlanc discussed how Canada can take a leadership role in sustaining fisheries. https://t.co/SZDgsGsGhj",marine experts Minister LeBlanc discussed Canada take leadership role sustaining fisheries https co SZDgsGsGhj,[],8,13,21,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,"['fisheries ', 'marine']"
679,679,925422507024441345,2017-10-31 18:01:33,"['https://t.co/8UgHHAQZlh', 'https://t.co/CnfWasN3PT']",Become a vampire slayer…sort of! Help stop the bloodsucking sea lamprey from spreading.  #HappyHalloween https://t.co/8UgHHAQZlh https://t.co/CnfWasN3PT,Become vampire sort Help stop bloodsucking sea lamprey spreading HappyHalloween https co 8UgHHAQZlh https co CnfWasN3PT,['#HappyHalloween'],7,13,20,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,['or']
694,694,920293381275815936,2017-10-17 14:20:14,"['https://t.co/UYabItlf', 'https://t.co/B3ZhEzHe0N']","Black Carp have a blunt, scaleless head, small toothless mouth &amp; no barbels. Report sightings: https://t.co/UYabItlf21 https://t.co/B3ZhEzHe0N",Black Carp blunt scaleless head small toothless mouth amp barbels Report sightings https co UYabItlf21 https co B3ZhEzHe0N,[],8,12,20,Environmental,en,-0.2083333333333333,Neutral,DFO_MPO_tweeter,['or']
710,710,915950145522552832,2017-10-05 14:41:46,[],We will meet with partners to plan changes for next summer to help protect #RightWhales from further harm.,meet partners plan changes next summer help protect RightWhales harm,['#RightWhales'],9,10,19,Social,en,0.0,Neutral,DFO_MPO_tweeter,"['change', 'mer']"
712,712,915217452656676870,2017-10-03 14:10:19,"['https://t.co/UZonr6PRNR', 'https://t.co/bN2aPNGwPq']","Yelloweye rockfish in B.C. can live up to 115 years. Other rockfish species can be more than 200 years old!
https://t.co/UZonr6PRNR https://t.co/bN2aPNGwPq",Yelloweye rockfish live 115 years rockfish species 200 years old https co UZonr6PRNR https co bN2aPNGwPq,[],2,17,19,Environmental,en,0.1590909090909091,Neutral,DFO_MPO_tweeter,['species']
769,769,915646513669443584,2017-10-04 18:35:15,"['https://t.co/g28DgqeP0j', 'https://t.co/XIYa96Jpdg']","Do you know the difference between whales, dolphins and porpoises? Find out for yourself! https://t.co/g28DgqeP0j https://t.co/XIYa96Jpdg",know difference whales dolphins porpoises Find https co g28DgqeP0j https co XIYa96Jpdg,[],6,12,18,Environmental,en,0.0,Neutral,DFO_MPO_tweeter,['or']
762,762,923602785228214273,2017-10-26 17:30:38,"['https://t.co/OcQK2XtpR4', 'https://t.co/kQDasndmH4']","What scares a great white shark? On very rare occasions, they are prey to killer whales! https://t.co/OcQK2XtpR4 https://t.co/kQDasndmH4",scares great white shark rare occasions prey killer whales https co OcQK2XtpR4 https co kQDasndmH4,[],5,13,18,unknown,en,0.4291666666666667,Positive,DFO_MPO_tweeter,
779,779,918112771883130880,2017-10-11 13:55:17,"['https://t.co/si58C0kQ3R', 'https://t.co/Kgcou8QYX7']","Bighead Carp have a large head, toothless mouth, no barbels &amp; small scales. Report sightings: https://t.co/si58C0kQ3R https://t.co/Kgcou8QYX7",Bighead Carp large head toothless mouth barbels amp small scales Report sightings https co si58C0kQ3R https co Kgcou8QYX7,[],10,7,17,Environmental,en,-0.017857142857142863,Neutral,DFO_MPO_tweeter,['or']
