,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
26,26,318424514044_10154585272574045,2016-03-18 12:15:39,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154585272574045/?type=3,"It seems that spring is in full bloom! Soon, your garden will be too. GCSurplus has the equipment you need! http://ow.ly/ZChIK","It seems that spring is in full bloom! Soon, your garden will be too. GCSurplus has the equipment you need!",[],158,3,21,151,7,0,0,0,0,0,182,unknown,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,,neutral
45,45,318424514044_10154585889914045,2016-03-18 16:12:26,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10154585889914045/,"Will you flip the switch for Earth Hour? Saturday at 8:30PM, show support to change climate change.","Will you flip the switch for Earth Hour? Saturday at :30PM, show support to change climate change.",[],67,6,74,63,4,0,0,0,0,0,147,Environmental,en,0.11875,EnvironmentandNaturalResourcesinCanada_facebook,"['climate change', 'climate', 'or', 'climat']",positive
47,47,318424514044_10154546378374045,2016-03-07 14:10:30,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154546378374045/?type=3,Interested in ice and iceberg conditions in Canadian waters? The Canadian Ice Service has all the information you need. http://ow.ly/ZauVu,Interested in ice and iceberg conditions in Canadian waters? The Canadian Ice Service has all the information you need. u,[],125,2,18,122,1,2,0,0,0,0,145,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['water', 'or', 'ice']",neutral
48,48,318424514044_10154585353219045,2016-03-18 12:45:35,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154585353219045/?type=3,"Did you know that climate change affects water levels? If you love the outdoors or enjoy fishing, this affects you, too. In the past few years, global warming has caused a drop in water levels in the Great Lakes and the St. Lawrence River upstream from Québec. The Government of Canada is working to enhance these ecosystems for future generations. http://ow.ly/ZE1Xy","Did you know that climate change affects water levels? If you love the outdoors or enjoy fishing, this affects you, too. In the past few years, global warming has caused a drop in water levels in the Great Lakes and the St. Lawrence River upstream from Québec. The Government of Canada is working to enhance these ecosystems for future generations.",[],125,6,11,116,8,0,0,1,0,0,142,Environmental,en,0.11607142857142858,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'climat', 'government', 'climate change', 'lakes', 'water', 'ecosystem', 'or']",positive
64,64,318424514044_10154534787839045,2016-03-03 08:05:45,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154534787839045/?type=3,"On this World Wildlife Day, let’s celebrate 100 years of migratory birds conservation. http://ow.ly/YWXV0","On this World Wildlife Day, let’s celebrate years of migratory birds conservation. 0",[],78,0,37,70,8,0,0,0,0,0,115,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['wildlife', 'conservation', 'bird', 'or']",neutral
65,65,318424514044_10154640110164045,2016-03-31 12:35:16,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154640110164045/?type=3,"Did you know that Canadian satellites provide essential information on environmental ocean, ice, land and the atmosphere? They allow specialists to detect changes that would be difficult to observe from the ground. This data is used to take action and increase public awareness of climate change and deforestation. http://ow.ly/1081f5","Did you know that Canadian satellites provide essential information on environmental ocean, ice, land and the atmosphere? They allow specialists to detect changes that would be difficult to observe from the ground. This data is used to take action and increase public awareness of climate change and deforestation.",[],84,10,20,74,0,0,0,7,3,0,114,Environmental,en,-0.16254578754578755,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'climat', 'climate change', 'ice', 'deforestation', 'or']",negative
92,92,318424514044_10154532764664045,2016-03-02 11:20:55,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154532764664045/?type=3,"Did you know there are nearly 100 winter bird species in Canada? This month, get outdoors, listen closely and discover them! http://ow.ly/YTmLD","Did you know there are nearly winter bird species in Canada? This month, get outdoors, listen closely and discover them! D",[],76,4,10,71,5,0,0,0,0,0,90,Environmental,en,0.3958333333333333,EnvironmentandNaturalResourcesinCanada_facebook,"['or', 'bird', 'species']",positive
104,104,318424514044_10154575315939045,2016-03-15 13:00:35,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154575315939045/?type=3,Fisheries and Oceans Canada is looking for your feedback on adding the American Eel to the List of Wildlife Species at Risk as Threatened by March 18. http://ow.ly/Zuprp,Fisheries and Oceans Canada is looking for your feedback on adding the American Eel to the List of Wildlife Species at Risk as Threatened by March .,[],69,6,9,67,1,0,0,1,0,0,84,Environmental,en,0.08072916666666667,EnvironmentandNaturalResourcesinCanada_facebook,"['fisheries ', 'oceans', 'wildlife', 'species', 'mer', 'or']",positive
131,131,318424514044_10154537275324045,2016-03-04 07:25:22,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154537275324045/?type=3,"50th Anniversary of the Great Winnipeg Blizzard 

Winnipeg’s winter of early 1966 was the third coldest year of the century. To make matters worse, on March 4, 1966 a big snow storm piled up 38 cm and was driven by winds gusting up to 112 kilometers per hour. It was the worst winter storm ever recorded for Winnipeg since March 1902 and stranded thousands.","th Anniversary of the Great Winnipeg Blizzard Winnipeg’s winter of early was the third coldest year of the century. To make matters worse, on March , a big snow storm piled up cm and was driven by winds gusting up to kilometers per hour. It was the worst winter storm ever recorded for Winnipeg since March and stranded thousands.",[],55,1,14,53,1,1,0,0,0,0,70,Environmental,en,0.5,EnvironmentandNaturalResourcesinCanada_facebook,['or'],positive
137,137,318424514044_10154575186019045,2016-03-15 12:10:32,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154575186019045/?type=3,"Have you spotted any geese yet? Did you know that snow geese have two different colour variations? One is completely white except for black wing tips, and the other has a white head and neck and a dark blue-brown body! http://ow.ly/ZtAO0","Have you spotted any geese yet? Did you know that snow geese have two different colour variations? One is completely white except for black wing tips, and the other has a white head and neck and a dark blue-brown body! 0",[],55,6,7,53,2,0,0,0,0,0,68,Environmental,en,0.1,EnvironmentandNaturalResourcesinCanada_facebook,['or'],positive
