,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
13,13,918114302992814080,2017-10-11 14:01:22,['https://t.co/OnpO9Lxadv'],RT @PMcanadien: Chaque fille a la capacité de changer notre monde et le droit d’atteindre son plein potentiel: https://t.co/OnpO9Lxadv #Jou…,RT PMcanadien Chaque fille la de changer notre monde et le droit atteindre son plein potentiel https co OnpO9Lxadv,['#Jou'],86,0,86,Social,fr,0.0,Neutral,ministre_ec_tweeter,['change']
23,23,914884569966497792,2017-10-02 16:07:33,[],"RT @RideauHall: Avec la signature du livre de serment et l'ascension au trône, Julie Payette devient officiellement gouverneure générale du…",RT RideauHall Avec la signature du livre de serment et ascension au ne Julie Payette devient officiellement gouverneure rale,[],56,0,56,Environmental,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'nature']"
29,29,914886171947360256,2017-10-02 16:13:55,"['https://t.co/kDL0vL138X', 'https://t.co/pGhw\xe2\x80\xa6']",RT @PMcanadien: Apprenez-en davantage sur Son Excellence la très honorable @GGJuliePayette: https://t.co/kDL0vL138X #GG29 https://t.co/pGhw…,RT PMcanadien Apprenez en davantage sur Son Excellence la honorable GGJuliePayette https co kDL0vL138X GG29 https co,['#GG29'],52,0,52,Environmental,fr,0.0,Neutral,ministre_ec_tweeter,['or']
40,40,914961059877933057,2017-10-02 21:11:30,[],"RT @Femmes_Canada: Oct. est le Mois de l’#histoiredesfemmes au Canada et en 2017, nous saluons les pionnières ayant pris leur place dans l’…",RT Oct est le Mois de histoiredesfemmes au Canada et en 2017 nous saluons les res ayant pris leur place dans,['#histoiredesfemmes'],44,0,44,Social,fr,0.0,Neutral,ministre_ec_tweeter,['femmes']
45,45,916338450810458113,2017-10-06 16:24:46,['https://t.co/b602Z6J4v3'],Ministre McKenna discute d’#ActionClimatCAN avec notre cher astronaute canadien @Cmdr_Hadfield. @MuseeAvEspace https://t.co/b602Z6J4v3,Ministre McKenna discute ActionClimatCAN avec notre cher astronaute canadien MuseeAvEspace https co b602Z6J4v3,['#ActionClimatCAN'],8,31,39,Economical,en,0.0,Neutral,ministre_ec_tweeter,['ministre']
47,47,918222166545649664,2017-10-11 21:09:58,[],RT @DevCanada: Pourquoi le 🇨🇦 investit-il dans les femmes &amp; filles pour changer le monde? #JIF2017 #SaVoixSonChoix #ODD @PMcanadien https:/…,RT DevCanada Pourquoi le investit il dans les femmes amp filles pour changer le monde JIF2017 SaVoixSonChoix ODD PMcanadien https,"['#JIF2017', '#SaVoixSonChoix', '#ODD']",38,0,38,Social,fr,-0.16666666666666666,Neutral,ministre_ec_tweeter,"['femmes', 'change']"
81,81,915230400565391360,2017-10-03 15:01:46,"['https://t.co/9EcyWKyoh', 'https://t.co/6rk1IF43Et']",Canadaup kavamanga amma Nunatsiavut kavamanga sakKititsivok ikajuttigennimik #Imappimik kamatsiasongugiak pillugu. https://t.co/9EcyWKyohC https://t.co/6rk1IF43Et,Canadaup kavamanga amma Nunatsiavut kavamanga sakKititsivok ikajuttigennimik Imappimik kamatsiasongugiak pillugu https co 9EcyWKyohC https co 6rk1IF43Et,['#Imappimik'],6,22,28,unknown,et,0.0,Neutral,ministre_ec_tweeter,
83,83,921798208971472896,2017-10-21 17:59:53,['https://t.co/nWt2zqorK3'],"Merci à @janephilpott, @gary_srp et @BradDuguid pour avoir annoncé le transfert de terres du @ONgouv à @ParcsCanada pour le @ParcRouge! https://t.co/nWt2zqorK3",Merci janephilpott et BradDuguid pour avoir le transfert de terres du ONgouv ParcsCanada pour le ParcRouge https co nWt2zqorK3,[],12,16,28,Environmental,fr,0.0,Neutral,ministre_ec_tweeter,"['mer', 'parc', 'or', 'terres']"
94,94,915242801218146311,2017-10-03 15:51:02,[],RT @PMcanadien: Le PM Trudeau et Mme Grégoire Trudeau assistent à la cérémonie d’installation de Son Excellence la très honorable @GGJulieP…,RT PMcanadien Le PM Trudeau et Mme goire Trudeau assistent la monie installation de Son Excellence la honorable,[],27,0,27,Environmental,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'or']"
113,113,914872198753607682,2017-10-02 15:18:24,[],RT @PMcanadien: Julie Payette sera assermentée aujourd'hui à titre de 29e gouverneure générale du Canada. #GG29 #polcan,RT PMcanadien Julie Payette sera aujourd hui titre de 29e gouverneure rale du Canada GG29 polcan,"['#GG29', '#polcan']",24,0,24,unknown,fr,0.0,Neutral,ministre_ec_tweeter,
125,125,916395293595205633,2017-10-06 20:10:38,['https://t.co/XX5Sh75Ha6'],Félicitations à Jonathan Pitseolak qui a fait la danse du tambour pour la nouvelle @GGJuliePayette plus tôt cette semaine! @ParcsCanNunavut https://t.co/XX5Sh75Ha6,licitations Jonathan Pitseolak qui fait la danse du tambour pour la nouvelle GGJuliePayette plus cette semaine ParcsCanNunavut https co XX5Sh75Ha6,[],13,10,23,Environmental,fr,0.0,Neutral,ministre_ec_tweeter,['parc']
