,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
3,3,2017-11-29_10-43-40,2017-11-29 10:43:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0836e3000caed6b640d3e1f134f500ac/5AE783CA/t51.2885-15/e35/25006833_384707888631897_8604583587280322560_n.jpg,"Dernière chance! Le concours national de photos en ligne de Conservation de la nature Canada prend fin le novembre! Inscrivez-vous au concours en partageant sur Twitter et Instagram des photos de lieux magnifiques au Canada en mentionnant le mot-clic . Vous serez automatiquement inscrit au concours et courrez la chance de remporter un téléphone Essential de Telus! Pour chaque inscription, TELUS versera $ à Conservation de la nature Canada! Participez dès aujourd’hui; consultez le lien dans notre biographie! (anglais seulement) ...",chance Le concours national de photos en ligne de Conservation de la nature Canada prend fin le 30 novembre nInscrivez vous au concours en partageant sur Twitter et Instagram des photos de lieux magnifiques au Canada en mentionnant le mot clic PlacesWorthProtecting Vous serez automatiquement inscrit au concours et courrez la chance de remporter un phone Essential de Telus Pour chaque inscription TELUS versera Conservation de la nature Canada Participez hui consultez le lien dans notre biographie anglais seulement Concours Photos PlacesWorthProtecting NatureConservancyOfCanada nature CanadianNature NaturePic NatureShot EnvironnementCanada EnvironnementCan,"[""placesworthprotecting"",""concours"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""canadiannature"",""naturepic"",""natureshot"",""environnementcanada"",""environnementcan""]",0,28,28,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'conservation', 'or', 'nature']",neutral
8,8,2017-11-28_05-53-25,2017-11-28 05:53:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/10b5193385a98fc44f0dc1fe5a8735dc/5AFBFA55/t51.2885-15/e35/25007394_1606643192730854_4510597636629200896_n.jpg,Le Comité sur la situation des espèces en péril au Canada d’Environnement et Changement climatique célèbre ses ans de dévouement au service de la conservation des espèces sauvages! Ce groupe est constitué de scientifiques et de détenteurs de connaissances autochtones qui évaluent la situation des espèces sauvages au Canada. Félicitons ensemble cette équipe pour ses ans de travail acharné! ... ‎,Le sur la situation des ces en ril au Canada Environnement et Changement climatique bre ses 40 ans de vouement au service de la conservation des ces sauvages Ce groupe est de scientifiques et de tenteurs de connaissances autochtones qui valuent la situation des ces sauvages au Canada licitons ensemble cette quipe pour ses 40 ans de travail Faune FauneCanadienne Conservation EnvironnementCan ExploreCanada NatureCanada Biologie,"[""faune"",""faunecanadienne"",""conservation"",""environnementcan"",""environnementcanada"",""explorecanada"",""naturecanada"",""biologie""]",0,22,22,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat', 'nature', 'changement climatique', 'climatique', 'conservation', 'ice', 'or', 'faune']",neutral
23,23,2017-11-29_13-46-09,2017-11-29 13:46:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ae2b65f92b1f8cf2f9a1fc5fe53a9beb/5AF5070F/t51.2885-15/e35/25009374_463335050727269_7472539540742209536_n.jpg,"Nos météorologues testent un nouveau Système LiDAR, un instrument qui utilise la lumière pour mesurer le vent, à Iqaluit au Nunavut. Grâce à lui, nous pourrons formuler des prévisions à court terme plus précises et fournir de meilleurs renseignements pour faciliter les déplacements....étéo évisionMétéoétéo ême étéo",Nos orologues testent un nouveau LiDAR un instrument qui utilise la pour mesurer le vent Iqaluit au Nunavut ce lui nous pourrons formuler des visions court terme plus cises et fournir de meilleurs renseignements pour faciliter les placements Science Iqaluit Nunavut EnvironnementCanada EnvironnementCan,"[""météo"",""science"",""iqaluit"",""nunavut"",""prévisionmétéo"",""météo"",""climatextrême"",""environnementcanada"",""environnementcan"",""mercredimétéo""]",0,18,18,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'eau', 'or']",neutral
43,43,2017-11-23_11-08-14,2017-11-23 11:08:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/98e371b3a31b3a613ee61bae2f1127ef/5A63E4D6/t51.2885-15/e15/25006509_789320827922743_2353554276191567872_n.jpg,"Saviez-vous que les drones nous offrent une vue aérienne des endroits où travaille Conservation de la nature Canada? Regardez cette vidéo fantastique filmée par des drones dans des aires protégées de Conservation de la nature Canada, en Saskatchewan! Un merci tout spécial à (David Halstead), pour l'utilisation de cette vidéo. Voulez-vous en savoir plus sur le concours ? Consultez le lien dans notre biographie!...",Saviez vous que les drones nous offrent une vue rienne des endroits travaille Conservation de la nature Canada Regardez cette fantastique par des drones dans des aires es de Conservation de la nature Canada en Saskatchewan Un merci tout cial SaskPolytech David Halstead pour utilisation de cette Voulez vous en savoir plus sur le concours PlacesWorthProtecting Consultez le lien dans notre biographie Concours Photos PlacesWorthProtecting NatureConservancyOfCanada Nature CanadianNature NaturePic NatureShot EnvironnementCanada EnvironnementCan,"[""placesworthprotecting"",""concours"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""canadiannature"",""naturepic"",""natureshot"",""environnementcanada"",""environnementcan""]",0,15,15,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'nature', 'air', 'conservation', 'mer', 'or']",neutral
50,50,2017-11-23_13-31-04,2017-11-23 13:31:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4e48dc6511bdc5e27e5c2505c447d300/5A637915/t51.2885-15/e15/25011903_1806671922737021_6710703631961686016_n.jpg,"Ce mois-ci, nous célébrons le e anniversaire du Service canadien de la faune! Nos employés du Service canadien de la faune travaillent avec acharnement depuis afin de protéger et de gérer les oiseaux migrateurs, les espèces en péril et leurs habitats. Saviez-vous qu’ils gèrent également réserves nationales de faune et refuges d’oiseaux migrateurs?... étro ècesEnPéril",Ce mois ci nous brons le 70e anniversaire du Service canadien de la faune Nos du Service canadien de la faune travaillent avec acharnement depuis 1947 afin de ger et de rer les oiseaux migrateurs les ces en ril et leurs habitats Saviez vous ils rent galement 54 serves nationales de faune et 92 refuges oiseaux migrateurs ServiceCanadienDeLaFaune Anniversaire JoyeuxAnniversaire TBT tro Faune OiseauxMigrateurs ril Habitat EnvironnementCanada EnvironnementCan,"[""servicecanadiendelafaune"",""anniversaire"",""joyeuxanniversaire"",""tbt"",""jeudirétro"",""faune"",""oiseauxmigrateurs"",""espècesenpéril"",""habitat"",""environnementcanada"",""environnementcan""]",0,14,14,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'ice', 'air', 'oiseaux', 'eau', 'faune']",neutral
78,78,2017-11-10_12-53-10,2017-11-10 12:53:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/951bbaf14d1d007a4ecb0d3bc1fe90d2/5AF6ECC5/t51.2885-15/e35/25005639_544831342521882_3178502414399438848_n.jpg,"À Environnement et Changement climatique Canada, la Journée mondiale de la science se vit au quotidien! Nous effectuons des études sur les espèces sauvages et la faune, la météo, le climat, l’atmosphère et beaucoup plus!...",Environnement et Changement climatique Canada la mondiale de la science se vit au quotidien Nous effectuons des tudes sur les ces sauvages et la faune la le climat et beaucoup plus SemaineMondialeDeLaScience EnvironnementCan EnvironnementCanada Science InstaScience,"[""semainemondialedelascience"",""environnementcan"",""environnementcanada"",""science"",""instascience""]",0,12,12,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat', 'changement climatique', 'climatique', 'eau', 'faune']",neutral
