,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
56,56,748744764791484416,2016-07-01 05:07:17,[],RT @CCG_GCC: We expect a busy long weekend on the water. #CCG reminds you to #StaySafe and to wear your #LifeJacket! #twentyfourseven,RT expect busy long weekend water CCG reminds StaySafe wear LifeJacket twentyfourseven,"['#CCG', '#StaySafe', '#LifeJacket', '#twentyfourseven']",46,0,46,Social,en,0.018750000000000003,Neutral,DFO_Pacific_tweeter,['safe']
66,66,753346851886235648,2016-07-13 21:54:20,['https://t.co/ngfvA7YtO3'],Bravo Zulu to IRB 507 Stn Nootka Crew for amazing rescue on Mon. of fishing guide after 3 hrs in water @CCG_GCC #SAR https://t.co/ngfvA7YtO3,Bravo Zulu IRB 507 Stn Nootka Crew amazing rescue Mon fishing guide hrs water SAR https co ngfvA7YtO3,['#SAR'],11,31,42,Environmental,en,0.6000000000000001,Positive,DFO_Pacific_tweeter,['water']
87,87,752636018193469440,2016-07-11 22:49:44,['https://t.co/o1SAsq3TvF'],A fishing guide wearing a lifejacket fell overboard &amp; was rescued by @CCG_GCC  off #Kyuquot. #SAR https://t.co/o1SAsq3TvF,fishing guide wearing lifejacket fell overboard amp rescued Kyuquot SAR https co o1SAsq3TvF,"['#Kyuquot', '#SAR']",18,20,38,unknown,en,-0.25,Neutral,DFO_Pacific_tweeter,
194,194,756594302860615681,2016-07-22 20:58:33,[],RT @CCG_GCC: Wearing your #LifeJacket can save your life! #StaySafe on the water #BoatingSafety #SAR,RT Wearing LifeJacket save life StaySafe water BoatingSafety SAR,"['#LifeJacket', '#StaySafe', '#BoatingSafety', '#SAR']",21,0,21,Social,en,0.0,Neutral,DFO_Pacific_tweeter,['safe']
243,243,750096454723768321,2016-07-04 22:38:25,['https://t.co/Y264e14M5L'],RT @CCG_GCC: Our #SAR Lifeboats play a major role in the work we accomplish each day. #CCGProud https://t.co/Y264e14M5L,RT SAR Lifeboats play major role work accomplish day CCGProud https co Y264e14M5L,"['#SAR', '#CCGProud']",19,0,19,Environmental,en,0.0625,Neutral,DFO_Pacific_tweeter,['or']
314,314,758370319023431681,2016-07-27 18:35:48,"['https://t.co/VYLi5U3Kq', 'https://t.co/kW1SWT0Wiz']",RT @Transport_gc: #DYK #lifejackets or #PFDs should be worn when #crabbing?🦀 #fishing https://t.co/VYLi5U3Kqu https://t.co/kW1SWT0Wiz,RT DYK lifejackets PFDs worn crabbing fishing https co VYLi5U3Kqu https co kW1SWT0Wiz,"['#DYK', '#lifejackets', '#PFDs', '#crabbing', '#fishing']",16,0,16,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,['or']
342,342,753966131526897664,2016-07-15 14:55:08,['https://t.co/plqnpwu22r'],RT @NewsroomGC: DFO's National Aquatic Animal Health Laboratories Reach #ISO 17025 Accreditation https://t.co/plqnpwu22r,RT NewsroomGC DFO National Aquatic Animal Health Laboratories Reach ISO 17025 Accreditation https co plqnpwu22r,['#ISO'],14,0,14,Social,en,0.0,Neutral,DFO_Pacific_tweeter,['health']
408,408,756585157281386500,2016-07-22 20:22:12,['https://t\xe2\x80\xa6'],RT @INFC_eng: How does #infra connect you to your world? Let us know how these connections can be improved. Let’s #INFRAconsults! https://t…,RT infra connect world Let us know connections improved INFRAconsults https,"['#infra', '#INFRAconsults']",12,0,12,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,['or']
456,456,749127506871980032,2016-07-02 06:28:10,['https://t.co/yrAOixtr5'],RT @CCG_GCC: Bon voyage to the CCGS #SirWilfridLaurier crew! #Laurier175 #Arctic https://t.co/yrAOixtr50,RT Bon voyage CCGS SirWilfridLaurier crew Laurier175 Arctic https co yrAOixtr50,"['#SirWilfridLaurier', '#Laurier175', '#Arctic']",11,0,11,Economical,en,0.0,Neutral,DFO_Pacific_tweeter,['arctic']
459,459,751467675847622656,2016-07-08 17:27:10,['https://t.\xe2\x80\xa6'],RT @CCG_GCC: Love the sea? Want to join the Coast Guard? Check out the careers we offer – or maybe the College is right for you! https://t.…,RT Love sea Want join Coast Guard Check careers offer maybe College right https,[],11,0,11,Environmental,en,0.42857142857142855,Positive,DFO_Pacific_tweeter,"['guard', 'coast']"
452,452,757991642456551424,2016-07-26 17:31:05,['https://t.co/\xe2\x80\xa6'],RT @DFO_MPO: CCGS Vector in Prince Rupert preparing for Hydrography operations along the Northern BC coast with CHS #DFOatSea https://t.co/…,RT CCGS Vector Prince Rupert preparing Hydrography operations along Northern BC coast CHS DFOatSea https co,['#DFOatSea'],11,0,11,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,"['or', 'coast']"
445,445,752171833097592833,2016-07-10 16:05:14,"['https://t.co/qq23i8rst', 'https://t.co/YhkRcMZ2R']",#Halibut #fishing is open on the BC coast. Check the regulations before you go 🎣 https://t.co/qq23i8rst0 https://t.co/YhkRcMZ2R8,Halibut fishing open BC coast Check regulations go https co qq23i8rst0 https co YhkRcMZ2R8,"['#Halibut', '#fishing']",7,4,11,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,['coast']
532,532,751454610800402432,2016-07-08 16:35:15,"['https://t.co/YRbt639Hzi', 'https://t.co/YxqWswf']",Enjoy #NationalFishingWeek but make sure you buy the right licences before you fish in BC 🎣 https://t.co/YRbt639Hzi https://t.co/YxqWswf812,Enjoy NationalFishingWeek make sure buy right licences fish BC https co YRbt639Hzi https co YxqWswf812,['#NationalFishingWeek'],5,4,9,Environmental,en,0.3952380952380952,Positive,DFO_Pacific_tweeter,['ice']
617,617,755462662381854721,2016-07-19 18:01:49,['https://t.co/4O6sKUBu1k'],RT @CCG_GCC: Mariners: keep these emergency numbers handy! #CCG always at the ready &amp; at your service https://t.co/4O6sKUBu1k #twentyfourse…,RT Mariners keep emergency numbers handy CCG always ready amp service https co 4O6sKUBu1k,"['#CCG', '#twentyfourse']",7,0,7,Environmental,en,0.475,Positive,DFO_Pacific_tweeter,"['marine', 'ice', 'mer']"
646,646,750433099935260673,2016-07-05 20:56:08,['https://t.co/lJ8fZcFtIo'],RT @sportfishingbc: Reminder: all caught undersized #crab &amp; female Red Rock &amp; Dungeness #crab must be released! https://t.co/lJ8fZcFtIo htt…,RT sportfishingbc Reminder caught undersized crab amp female Red Rock amp Dungeness crab must released https co lJ8fZcFtIo,"['#crab', '#crab']",7,0,7,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,['or']
731,731,759079708076244992,2016-07-29 17:34:40,['https://t.co/GIL9VOHd2V'],RT @DFO_MPO: Enjoy your shellfish safely this summer! Learn how here: https://t.co/GIL9VOHd2V,RT Enjoy shellfish safely summer Learn https co GIL9VOHd2V,[],6,0,6,Social,en,0.5125,Positive,DFO_Pacific_tweeter,"['safe', 'mer']"
737,737,753711672636891136,2016-07-14 22:04:00,['https://t.co/oU19gbB\xe2\x80\xa6'],RT @VictoriaJRCC: Know the hazards in the area where you plan to sail! It will keep you from going aground. #JRCC #SAR https://t.co/oU19gbB…,RT VictoriaJRCC Know hazards area plan sail keep going aground JRCC SAR https co,"['#JRCC', '#SAR']",6,0,6,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,['or']
756,756,751070886116163584,2016-07-07 15:10:28,[],Sport fishers please note:You need a BC tidal waters licence to fish in Tidal Waters of British Columbia @Catchfishing #NationalFishingWeek,Sport fishers please note need BC tidal waters licence fish Tidal Waters British Columbia Catchfishing NationalFishingWeek,['#NationalFishingWeek'],1,4,5,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,"['water', 'or', 'ice']"
969,969,751825811557191681,2016-07-09 17:10:16,['https://t.co/SKjv5W1Wf'],It is #NationalFishingWeek in Canada. DYK each Province has different rules &amp; licence fees? Check out the BC Regs https://t.co/SKjv5W1Wfc,NationalFishingWeek Canada DYK Province different rules amp licence fees Check BC Regs https co SKjv5W1Wfc,['#NationalFishingWeek'],0,3,3,Environmental,en,0.0,Neutral,DFO_Pacific_tweeter,['ice']
1013,1013,755554498135855104,2016-07-20 00:06:44,['https://t.co/ujeNUkscAw'],"#FraserSockeye salmon update for Areas 11 to 29, FN0691. https://t.co/ujeNUkscAw",FraserSockeye salmon update Areas 11 29 FN0691 https co ujeNUkscAw,['#FraserSockeye'],2,0,2,unknown,en,0.0,Neutral,DFO_Pacific_tweeter,
1017,1017,759150982785863681,2016-07-29 22:17:53,['https://t.co/P7Mlo3US2j'],New Red Tide/PSP bivalve #shellfish closures: Subareas 16-22  &amp; 25-11. See all closures in effect: https://t.co/P7Mlo3US2j,New Red Tide PSP bivalve shellfish closures Subareas 16 22 amp 25 11 See closures effect https co P7Mlo3US2j,['#shellfish'],2,0,2,unknown,en,0.06818181818181818,Neutral,DFO_Pacific_tweeter,
1019,1019,758714188982353920,2016-07-28 17:22:13,['https://t.co/MORRvVJlNh'],Going fishing this #BCDay long weekend ? Plan ahead! Get your licence &amp; see what’s open https://t.co/MORRvVJlNh,Going fishing BCDay long weekend Plan ahead Get licence amp see open https co MORRvVJlNh,['#BCDay'],1,1,2,Environmental,en,-0.03125,Neutral,DFO_Pacific_tweeter,"['or', 'ice']"
