,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
14,14,123326971154939_719181618236135,2016-10-27 08:45:26,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/719181618236135/?type=3,"An engagement session for the Nutrition North Canada program is coming to Kugaaruk, NU. Join us at the Kugaaruk Gym on November 3, 2016. http://ow.ly/s5PR3057sEg #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Kugaaruk, NU. Join us at the Kugaaruk Gym on November , .",['#NNCMySay'],19,2,14,19,0,0,0,0,0,0,35,Social,en,-0.13333333333333333,GovCanNorth_facebook,['engagement'],negative
21,21,123326971154939_713496405471323,2016-10-18 16:00:46,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/713496405471323/?type=3,Do you have any ideas or suggestions on how the Nutrition North Canada program might be improved? Complete this online survey to have your say: http://ow.ly/NfzK305iMah #NNCMySay,Do you have any ideas or suggestions on how the Nutrition North Canada program might be improved? Complete this online survey to have your say:,['#NNCMySay'],5,0,20,5,0,0,0,0,0,0,25,Environmental,en,0.0,GovCanNorth_facebook,['or'],neutral
58,58,123326971154939_706903926130571,2016-10-07 09:19:03,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/706903926130571/?type=3,"The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Complete this online survey to have your say: #NNCMySay http://ow.ly/60cu304VM2m","The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Complete this online survey to have your say:",['#NNCMySay'],1,0,11,1,0,0,0,0,0,0,12,Economical,en,0.0,GovCanNorth_facebook,"['northern', 'government']",neutral
122,122,123326971154939_718515921636038,2016-10-26 09:01:37,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/718515921636038/?type=3,"An engagement session for the Nutrition North Canada program is coming to Wekweètì, NWT. Join us at the Wekweètì Youth Centre on November 2, 2016. http://ow.ly/s5PR3057sEg #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Wekweètì, NWT. Join us at the Wekweètì Youth Centre on November , .",['#NNCMySay'],2,0,3,2,0,0,0,0,0,0,5,Social,en,0.0,GovCanNorth_facebook,['engagement'],neutral
179,179,123326971154939_709735259180771,2016-10-12 14:30:17,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/709735259180771/?type=3,"An engagement session for the Nutrition North Canada program is coming to Fort Chipewyan, AB. Join us at the Mamawi Community Hall on October 18, 2016. http://ow.ly/9FdA3057rzj #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Fort Chipewyan, AB. Join us at the Mamawi Community Hall on October , .",['#NNCMySay'],1,0,2,1,0,0,0,0,0,0,3,Social,en,0.0,GovCanNorth_facebook,"['engagement', 'community']",neutral
180,180,123326971154939_709747485846215,2016-10-12 15:05:11,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/709747485846215/?type=3,"An engagement session for the Nutrition North Canada program is coming to Fond-du-Lac, SK. Join us at the Fond-du-Lac First Nation Band Hall on October 19, 2016. http://ow.ly/s5PR3057sEg #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Fond-du-Lac, SK. Join us at the Fond-du-Lac First Nation Band Hall on October , .",['#NNCMySay'],1,0,2,1,0,0,0,0,0,0,3,Social,en,0.0,GovCanNorth_facebook,['engagement'],neutral
181,181,123326971154939_714671968687100,2016-10-20 13:00:36,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/714671968687100/?type=3,"You are invited to attend a Nutrition North Canada program engagement session tonight in Wollaston Lake, SK. Come to the Hatchet Lake First Nation Band Hall to have your say about how to improve the program. http://ow.ly/kZL3305nq5T #NNCMySay","You are invited to attend a Nutrition North Canada program engagement session tonight in Wollaston Lake, SK. Come to the Hatchet Lake First Nation Band Hall to have your say about how to improve the program.",['#NNCMySay'],3,0,0,3,0,0,0,0,0,0,3,Social,en,0.0,GovCanNorth_facebook,['engagement'],neutral
221,221,123326971154939_710243435796620,2016-10-13 12:45:39,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/710243435796620/?type=3,"An engagement session for the Nutrition North Canada program is coming to Wollaston Lake, SK. Join us at the Hatchet Lake First Nation Band Hall on October 20, 2016. http://ow.ly/HYWw3057tjM #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Wollaston Lake, SK. Join us at the Hatchet Lake First Nation Band Hall on October , .",['#NNCMySay'],0,0,2,0,0,0,0,0,0,0,2,Social,en,0.0,GovCanNorth_facebook,['engagement'],neutral
250,250,123326971154939_719829424838021,2016-10-28 09:05:11,,"Interested in what we heard during Nutrition North Canada engagement sessions? Find out what was discussed during the community meetings in Kangiqsujuaq, Iqaluit and Pond Inlet: http://ow.ly/flAP305CXZb #NNCMySay","Interested in what we heard during Nutrition North Canada engagement sessions? Find out what was discussed during the community meetings in Kangiqsujuaq, Iqaluit and Pond Inlet:",['#NNCMySay'],1,0,1,1,0,0,0,0,0,0,2,Social,en,0.0,GovCanNorth_facebook,"['engagement', 'community']",neutral
252,252,123326971154939_712830865537877,2016-10-17 14:30:20,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/712830865537877/?type=3,"You are invited to attend a Nutrition North Canada program engagement session tonight in Lutsel K'e, NWT. Come to the community hall to have your say about how to improve the program.  ow.ly/RGr2304EPhv","You are invited to attend a Nutrition North Canada program engagement session tonight in Lutsel K'e, NWT. Come to the community hall to have your say about how to improve the program.",[],1,0,1,0,1,0,0,0,0,0,2,Social,en,0.0,GovCanNorth_facebook,"['engagement', 'community']",neutral
