,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
104,104,460123390028_10157910381965029,2016-12-14 07:55:18,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157910381965029/?type=3,"Joignez-vous au Recensement des oiseaux de Noël avec Bird Studies Canada! 🐦

D’ici au 5 janvier 2017, participez à cet évènement formidable avec des biologistes de la faune d’Environnement et Changement climatique Canada en faisant un dénombrement près de chez vous. N'oubliez pas de partager vos photos! 📸

Pour plus d’information : http://ow.ly/C1SH3075foM #BirdYear","Joignez-vous au Recensement des oiseaux de Noël avec Bird Studies Canada! D’ici au janvier , participez à cet évènement formidable avec des biologistes de la faune d’Environnement et Changement climatique Canada en faisant un dénombrement près de chez vous. N'oubliez pas de partager vos photos! Pour plus d’information :",['#BirdYear'],8,0,5,8,0,0,0,0,0,0,13,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'climat', 'oiseau', 'changement climatique', 'or', 'oiseaux', 'eau', 'bird', 'faune']",neutral
224,224,460123390028_10157903080720029,2016-12-13 09:08:08,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157903080720029/?type=3,"Brrr! 🌬 Il fait froid dehors, mais il n’est jamais trop tard pour hiverniser votre maison en ajoutant des matériaux isolants, du calfeutrage ou des coupes-froid. Remplacez vos vieilles fenêtres et portes, modernisez vos appareils de chauffage et choisissez des appareils et des ampoules éco-énergétiques. 

En améliorant le rendement énergétique de votre maison, vous épargnez l’environnement et votre portefeuille! La Stratégie fédérale de développement durable de 2016-2019 a plus d’idées sur les façons dont vous pouvez passer à l’action. Faites-nous part des mesures que vous prenez à cet égard. #FSDS #Durabilité http://ow.ly/ktDK30755Or","Brrr! Il fait froid dehors, mais il n’est jamais trop tard pour hiverniser votre maison en ajoutant des matériaux isolants, du calfeutrage ou des coupes-froid. Remplacez vos vieilles fenêtres et portes, modernisez vos appareils de chauffage et choisissez des appareils et des ampoules éco-énergétiques. En améliorant le rendement énergétique de votre maison, vous épargnez l’environnement et votre portefeuille! La Stratégie fédérale de développement durable de -2019 a plus d’idées sur les façons dont vous pouvez passer à l’action. Faites-nous part des mesures que vous prenez à cet égard. é","['#FSDS', '#Durabilit']",8,0,1,6,2,0,0,0,0,0,9,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'durable', 'or', 'rendement']",neutral
229,229,460123390028_10157950381845029,2016-12-22 07:55:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157950381845029/?type=3,"Une équipe de recherche d’Environnement et Changement climatique Canada a traversé les Territoires du Nord-Ouest et le Nunavut en motoneige pour prendre des mesures systématiques de la neige dans les régions pour la première fois. Voici leur camp dans une vallée près du lac Aberdeen, dans les Territoires du Nord-Ouest. #ScienceArctique

À titre de référence : Derksen, C., A. Silis, M. Sturm, J. Holmgren, G. Liston, H. Huntington et D. Solie. 2009. « Northwest Territories and Nunavut Snow Characteristics from a Subarctic Traverse: Implications for Passive Microwave Remote Sensing », Journal of Hydrometeorology, 10, 448–463. http://ow.ly/iis2307m5zz (disponible en anglais seulement)","Une équipe de recherche d’Environnement et Changement climatique Canada a traversé les Territoires du Nord-Ouest et le Nunavut en motoneige pour prendre des mesures systématiques de la neige dans les régions pour la première fois. Voici leur camp dans une vallée près du lac Aberdeen, dans les Territoires du Nord-Ouest. À titre de référence : Derksen, C., A. Silis, M. Sturm, J. Holmgren, G. Liston, H. Huntington et D. Solie. . « Northwest Territories and Nunavut Snow Characteristics from a Subarctic Traverse: Implications for Passive Microwave Remote Sensing », Journal of Hydrometeorology, , –463. (disponible en anglais seulement)",['#ScienceArctique'],7,0,1,7,0,0,0,0,0,0,8,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'changement climatique', 'climat', 'or']",neutral
301,301,460123390028_10157849325960029,2016-12-05 14:32:39,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157849325960029/?type=3,Le Canada abrite une majeure partie de la biodiversité de la planète. #COP13 http://ow.ly/Gbbb306PQZJ,Le Canada abrite une majeure partie de la biodiversité de la planète.,['#COP13'],6,0,1,6,0,0,0,0,0,0,7,unknown,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,,neutral
308,308,460123390028_10157992267095029,2016-12-30 09:05:32,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157992267095029/?type=3,"Saviez-vous que la cote air santé émet des avertissements de smog hivernal lorsque certaines régions connaissent des fortes densités de smog causé par le chauffage au bois?

Consultez les avertissements de smog hivernal dans votre région : http://ow.ly/dGfh307sqf0 
Suivez également les conseils concernant le chauffage au bois : http://ow.ly/dRPF307sqgy",Saviez-vous que la cote air santé émet des avertissements de smog hivernal lorsque certaines régions connaissent des fortes densités de smog causé par le chauffage au bois? Consultez les avertissements de smog hivernal dans votre région : 0 Suivez également les conseils concernant le chauffage au bois :,[],4,0,3,4,0,0,0,0,0,0,7,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['or', 'vert', 'air']",neutral
367,367,460123390028_10157912563295029,2016-12-14 15:50:53,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.10157912561360029.1073741887.460123390028/10157912563295029/?type=3,"La ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, était en Chine la semaine dernière pour discuter de technologies propres et de débouchés pour les entreprises canadiennes.","La ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, était en Chine la semaine dernière pour discuter de technologies propres et de débouchés pour les entreprises canadiennes.",[],3,0,3,3,0,0,0,0,0,0,6,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'propre', 'technologie', 'changement climatique', 'climat']",neutral
372,372,460123390028_10157852833670029,2016-12-06 09:37:42,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157852833670029/,"La proposition de désigner les Îles Scott comme première réserve nationale de faune en milieu marin viendra compléter la protection des cinq îles qui forment l’archipel des Îles Scott.

Situées à l’extrémité nord-ouest de l’île de Vancouver, en Colombie-Britannique, les Îles Scott  abritent la plus forte densité d’oiseaux marins nicheurs du Pacifique canadien. On y retrouve notamment :
• 90 % des Macareux huppés du Canada;
• 95 % des Guillemots marmettes de l'Ouest canadien;
• 50 % de la population mondiale de Stariques de Cassin; et
• 7 % de la population mondiale de Macareux rhinocéros.

Pour en savoir plus : http://ow.ly/Bgsb306Rs68","La proposition de désigner les Îles Scott comme première réserve nationale de faune en milieu marin viendra compléter la protection des cinq îles qui forment l’archipel des Îles Scott. Situées à l’extrémité nord-ouest de l’île de Vancouver, en Colombie-Britannique, les Îles Scott abritent la plus forte densité d’oiseaux marins nicheurs du Pacifique canadien. On y retrouve notamment : • % des Macareux huppés du Canada; • % des Guillemots marmettes de l'Ouest canadien; • % de la population mondiale de Stariques de Cassin; et • % de la population mondiale de Macareux rhinocéros. Pour en savoir plus : 8",[],5,0,1,5,0,0,0,0,0,0,6,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['oiseau', 'eau', 'oiseaux', 'faune', 'or']",neutral
375,375,460123390028_10157831460070029,2016-12-01 15:14:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157831460070029/?type=3,"C’est le Mois de la science dans l’Arctique! Profitez-en pour voir comment les activités scientifiques que mène RNCan dans l’Arctique aident à prendre des décisions fondées sur la science pour le nord du Canada. Voici certaines de ces activités : http://ow.ly/gHdA306IYCz

Et n’oubliez pas que vous pourriez gagner un drapeau revenu du pôle Nord! http://ow.ly/BSaR306IYE4 http://ow.ly/Db06306IZ3o",C’est le Mois de la science dans l’Arctique! Profitez-en pour voir comment les activités scientifiques que mène RNCan dans l’Arctique aident à prendre des décisions fondées sur la science pour le nord du Canada. Voici certaines de ces activités : Et n’oubliez pas que vous pourriez gagner un drapeau revenu du pôle Nord!,[],4,1,1,4,0,0,0,0,0,0,6,Economical,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['revenu', 'nord']",neutral
536,536,460123390028_10157981822410029,2016-12-28 09:25:20,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157981822410029/?type=3,"Depuis les cinq dernières décennies, la superficie couverte de glace de mer dans l’Arctique canadien diminue à un rythme sans précédent. Cette diminution affecte la sécurité des résidents du Nord qui utilisent la glace comme voie de transport ou comme plateforme pour chasser et pêcher.

Les animaux sauvages, comme les ours blancs, qui dépendent de la glace pour survivre, sont aussi touchés par cette diminution, puisque leur réserve de nourriture et leur habitat disparaissent peu à peu. Prenez le temps de comprendre les conséquences des changements climatiques sur la glace de mer du Canada. #EnvCan #Indicateurs #ScienceArctique http://ow.ly/YDIw307sndr","Depuis les cinq dernières décennies, la superficie couverte de glace de mer dans l’Arctique canadien diminue à un rythme sans précédent. Cette diminution affecte la sécurité des résidents du Nord qui utilisent la glace comme voie de transport ou comme plateforme pour chasser et pêcher. Les animaux sauvages, comme les ours blancs, qui dépendent de la glace pour survivre, sont aussi touchés par cette diminution, puisque leur réserve de nourriture et leur habitat disparaissent peu à peu. Prenez le temps de comprendre les conséquences des changements climatiques sur la glace de mer du Canada.","['#EnvCan', '#Indicateurs', '#ScienceArctique']",2,0,3,2,0,0,0,0,0,0,5,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['or', 'vert', 'climat', 'mer']",neutral
564,564,460123390028_10157898040795029,2016-12-12 11:00:35,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157898040795029/?type=3,"Des scientifiques d’Environnement et Changement climatique Canada prennent des échantillons de neige près d’Eureka, au Nunavut, dans le cadre d’un projet de recherche sur la neige arctique et subarctique. Les données recueillies ont été utilisées pour peaufiner les modèles climatiques. #ScienceArctique 

À titre de référence : Derksen, C., J. Lemmetyinen, P. Toose, A. Silis, J. Pulliainen et M. Sturm. 2014. « Physical properties of Arctic versus subarctic snow: Implications for high latitude passive microwave snow water equivalent retrievals », Journal of Geophysical Research, 119(12), p. 7254–7270. 10.1002/2013JD021264. http://ow.ly/mgGO3072Sid (disponible en anglais seulement)","Des scientifiques d’Environnement et Changement climatique Canada prennent des échantillons de neige près d’Eureka, au Nunavut, dans le cadre d’un projet de recherche sur la neige arctique et subarctique. Les données recueillies ont été utilisées pour peaufiner les modèles climatiques. À titre de référence : Derksen, C., J. Lemmetyinen, P. Toose, A. Silis, J. Pulliainen et M. Sturm. . « Physical properties of Arctic versus subarctic snow: Implications for high latitude passive microwave snow water equivalent retrievals », Journal of Geophysical Research, (12), p. –7270. 002/2013JD021264. d (disponible en anglais seulement)",['#ScienceArctique'],5,0,0,5,0,0,0,0,0,0,5,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'climat', 'changement climatique', 'water', 'eau', 'or']",neutral
