,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
37,37,318424514044_10155865671829045,2017-03-25 08:30:26,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155865671829045/?type=3,Turn off the lights for Earth Hour and take a moment to reflect on how we can all create a more sustainable world for our kids and grandkids!,Turn off the lights for Earth Hour and take a moment to reflect on how we can all create a more sustainable world for our kids and grandkids!,[],58,2,101,52,6,0,0,0,0,0,161,Environmental,en,0.05714285714285716,EnvironmentandNaturalResourcesinCanada_facebook,"['sustainable', 'or']",positive
40,40,318424514044_10155883220354045,2017-03-31 05:15:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155883220354045/,"Environment and Climate Change Canada just released updated indicators. Check them out! http://ow.ly/E7sB30apwI5

The Canadian Environmental Sustainability Indicators provide data and information on the state of the environment and track Canada’s performance on environmental sustainability issues such as air, climate, water, socio-economic, wildlife and habitat.","Environment and Climate Change Canada just released updated indicators. Check them out! The Canadian Environmental Sustainability Indicators provide data and information on the state of the environment and track Canada’s performance on environmental sustainability issues such as air, climate, water, socio-economic, wildlife and habitat.",[],118,2,33,106,9,3,0,0,0,0,153,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'climat', 'climate change', 'wildlife', 'air', 'water', 'or']",neutral
57,57,318424514044_10155852914409045,2017-03-22 12:28:13,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155852914409045/,Canadian freshwater is an essential source in our daily lives. Protecting it is everyone’s responsibility. #WorldWaterDay,Canadian freshwater is an essential source in our daily lives. Protecting it is everyone’s responsibility.,['#WorldWaterDay'],96,4,30,84,9,0,0,2,1,0,130,Environmental,en,-0.25384615384615383,EnvironmentandNaturalResourcesinCanada_facebook,['water'],negative
82,82,318424514044_10155793542904045,2017-03-07 11:00:39,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155793542904045/?type=3,"Ever wonder where all of Canada’s mines are located? Explore Map 900A, which includes all principal mineral areas and producing mines Canada! http://ow.ly/x7qV309FqhU","Ever wonder where all of Canada’s mines are located? Elore Map A, which includes all principal mineral areas and producing mines Canada! U",[],64,0,32,60,3,1,0,0,0,0,96,Economical,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,['mines'],neutral
103,103,318424514044_10155821682419045,2017-03-13 14:16:58,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155821682419045/?type=3,"The Minister of Environment and Climate Change, Catherine McKenna,  is recommending that eight migratory bird species be added on Schedule 1 of the Species at Risk Act (SARA). 

The proposed Order has been published in the Canada Gazette, Part I, for a 30-day public comment period. Get involved! http://ow.ly/PAOf309RHsf","The Minister of Environment and Climate Change, Catherine McKenna, is recommending that eight migratory bird species be added on Schedule of the Species at Risk Act (SARA). The proposed Order has been published in the Canada Gazette, Part I, for a -day public comment period. Get involved!",[],50,2,32,45,4,0,0,1,0,0,84,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'gaz', 'climat', 'climate change', 'bird', 'species', 'or']",neutral
107,107,318424514044_10155876729679045,2017-03-28 14:31:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155876729679045/,"The Trans Canada Trail will be completed through funding in Budget 2017! The Trail connects people across the country, touching every provincial and territorial capital, and linking together 15,000 communities. Its vast network also makes it accessible—the Trail will be within 30 minutes of about 29 million Canadians. Paul LaBarge explains.","The Trans Canada Trail will be completed through funding in Budget ! The Trail connects people across the country, touching every provincial and territorial capital, and linking together ,000 communities. Its vast network also makes it accessible—the Trail will be within minutes of about million Canadians. Paul LaBarge elains.",[],62,5,14,56,6,0,0,0,0,0,81,Economical,en,0.0940972222222222,EnvironmentandNaturalResourcesinCanada_facebook,['funding'],positive
138,138,318424514044_10155850406044045,2017-03-22 05:30:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155850406044045/,"As part of the #WorldWaterDay, let’s take a moment to think about how essential freshwater is to our daily lives, and how important freshwater contribute to the health of our environment and economy. Protecting Canada's water resources is everyone’s responsibility. UN-Water","As part of the , let’s take a moment to think about how essential freshwater is to our daily lives, and how important freshwater contribute to the health of our environment and economy. Protecting Canada's water resources is everyone’s responsibility. UN-Water",['#WorldWaterDay'],45,0,23,45,0,0,0,0,0,0,68,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['water', 'or', 'resources']",neutral
142,142,318424514044_10155798733079045,2017-03-08 10:15:09,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155798733079045/?type=3,Stacey is an Environment and Climate Change Canada ecotoxicologist. She was one of 10 women in Canada named to the Roberta Bondar Career Development Program for Young Women in science and technology. 👏🏻 #CndSci #IWD2017 #EqualityMatters http://ow.ly/Lg7C309HYUB,Stacey is an Environment and Climate Change Canada ecotoxicologist. She was one of women in Canada named to the Roberta Bondar Career Development Program for Young Women in science and technology.,"['#CndSci', '#IWD2017', '#EqualityMatters']",50,3,14,47,3,0,0,0,0,0,67,Environmental,en,0.6625,EnvironmentandNaturalResourcesinCanada_facebook,"['climate change', 'climate', 'or', 'climat']",positive
172,172,318424514044_10155829143944045,2017-03-15 16:15:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155829143944045/,"The Great Lakes and their connecting rivers are among the largest fresh water ecosystems on earth. They contain one fifth of available surface freshwater on the planet. They are important environmentally, and to the economy, health and culture of the 40 million Canadians and Americans who live within the Great Lakes drainage basin.  In case you needed a further reminder on how spectacular, awesome and important they are…watch this!","The Great Lakes and their connecting rivers are among the largest fresh water ecosystems on earth. They contain one fifth of available surface freshwater on the planet. They are important environmentally, and to the economy, health and culture of the million Canadians and Americans who live within the Great Lakes drainage basin. In case you needed a further reminder on how spectacular, awesome and important they are…watch this!",[],34,0,28,32,2,0,0,0,0,0,62,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['planet', 'ecosystem', 'lakes', 'rivers', 'water', 'mer', 'or']",neutral
184,184,318424514044_10155779451604045,2017-03-03 14:17:31,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155779451604045/,"On World Wildlife Day celebrate Canadian biodiversity!

Find out how you can support wildlife and species at risk — especially those that live in our national parks, protected areas and oceans.","On World Wildlife Day celebrate Canadian biodiversity! Find out how you can support wildlife and species at risk — especially those that live in our national parks, protected areas and oceans.",[],44,4,11,41,2,0,0,0,1,0,59,Environmental,en,0.025,EnvironmentandNaturalResourcesinCanada_facebook,"['wildlife', 'biodiversity', 'oceans', 'park', 'species', 'or']",positive
