,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
11,11,826518988117200898,2017-01-31 19:54:17,"['https://t.co/pQ7y5nq1Ps', 'https://t.co/0R2ySzFwQs']",RT @canada150th: Can’t wait to see all of your beautiful pictures! #CanadianFlag #Canada150 https://t.co/pQ7y5nq1Ps https://t.co/0R2ySzFwQs,RT canada150th wait see beautiful pictures CanadianFlag Canada150 https co pQ7y5nq1Ps https co 0R2ySzFwQs,"['#CanadianFlag', '#Canada150']",66,0,66,Environmental,en,1.0,Positive,DFO_Gulf_tweeter,['eau']
22,22,823558973232205825,2017-01-23 15:52:14,['https://t.\xe2\x80\xa6'],RT @Transport_gc: #Coast2Coast2Coast Canada’s #OceansProtectionPlan will create a world-leading #MarineSafety system. #OurCoasts https://t.…,RT Coast2Coast2Coast OceansProtectionPlan create world leading MarineSafety system OurCoasts https,"['#Coast2Coast2Coast', '#OceansProtectionPlan', '#MarineSafety', '#OurCoasts']",46,0,46,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,"['coasts', 'oceans', 'marine', 'or', 'coast']"
55,55,816698443452317701,2017-01-04 17:30:57,['https://t.c\xe2\x80\xa6'],RT @CCG_GCC: Jody Thomas celebrates 2nd anniversary as 1st woman to become #CCG Commissioner. #Strong #Steady #GC2020 #CCGProud https://t.c…,RT Jody Thomas celebrates 2nd anniversary 1st woman become CCG Commissioner Strong Steady GC2020 CCGProud https,"['#CCG', '#Strong', '#Steady', '#GC2020', '#CCGProud']",28,0,28,Economical,en,0.2,Neutral,DFO_Gulf_tweeter,['commission']
74,74,819176544610422784,2017-01-11 13:38:02,['https://t.co/Czwa5St5i6'],RT @DFO_MPO: #WeAreProud to accept a 2017 Top Employer for Young People Award! https://t.co/Czwa5St5i6,RT WeAreProud accept 2017 Top Employer Young People Award https co Czwa5St5i6,['#WeAreProud'],22,0,22,unknown,en,0.3125,Neutral,DFO_Gulf_tweeter,
88,88,824661201430990848,2017-01-26 16:52:06,['https://t.co/v5\xe2\x80\xa6'],RT @CCG_GCC: #CCGCollege Officer Cadets proudly celebrate 55 years of service by the Canadian Coast Guard! #CCG55 #CCGProud https://t.co/v5…,RT CCGCollege Officer Cadets proudly celebrate 55 years service Canadian Coast Guard CCG55 CCGProud https co,"['#CCGCollege', '#CCG55', '#CCGProud']",19,0,19,Environmental,en,1.0,Positive,DFO_Gulf_tweeter,"['guard', 'ice', 'coast']"
95,95,817017428936945665,2017-01-05 14:38:29,['https://t.co/6rzJEwj\xe2\x80\xa6'],"RT @NSERC_CRSNG: NSERC’s Science, Action! video contest is accepting entries until January 18, 2017. Submit yours now! https://t.co/6rzJEwj…",RT Science Action video contest accepting entries January 18 2017 Submit https co,[],18,0,18,unknown,en,0.15625,Neutral,DFO_Gulf_tweeter,
187,187,817028676940337152,2017-01-05 15:23:10,['https://t.co/MNrhFv3vRx'],RT @CCG_GCC: #DYK that the #CCG has a YouTube Channel? Connect now to see some very nice videos https://t.co/MNrhFv3vRx,RT DYK CCG YouTube Channel Connect see nice videos https co MNrhFv3vRx,"['#DYK', '#CCG']",8,0,8,Environmental,en,0.78,Positive,DFO_Gulf_tweeter,['ice']
244,244,819569301103529985,2017-01-12 15:38:42,['https://t.co/uJtRwPwetk'],"RT @DFO_MPO: Maps ahoy! The Canadian Hydrographic Service produces almost 1,000 charts of Canadian waters https://t.co/uJtRwPwetk",RT Maps ahoy Canadian Hydrographic Service produces almost 000 charts Canadian waters https co uJtRwPwetk,[],6,0,6,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,"['water', 'ice']"
302,302,819279469340921856,2017-01-11 20:27:01,"['https://t.co/c4vixVkr5y', 'https://t.co/KPQuYCiQME']",Sept '16. Southern Gulf of St. Lawrence. 14 @DFO_Science employees. 21 @CCG_GCC crew members. 1 mission #SeptSurvey https://t.co/c4vixVkr5y https://t.co/KPQuYCiQME,Sept 16 Southern Gulf St Lawrence 14 employees 21 crew members mission SeptSurvey https co c4vixVkr5y https co KPQuYCiQME,['#SeptSurvey'],2,2,4,unknown,en,0.0,Neutral,DFO_Gulf_tweeter,
371,371,817005265509908480,2017-01-05 13:50:09,['https://t.co/EVwedCgaz'],"After a winter storm, when the ice cover has not formed yet, lobsters sometimes wash-up on the shoreline #LeaveThemThere https://t.co/EVwedCgazc",winter storm ice cover formed yet lobsters sometimes wash shoreline LeaveThemThere https co EVwedCgazc,['#LeaveThemThere'],2,0,2,Environmental,en,0.0,Neutral,DFO_Gulf_tweeter,"['gaz', 'ice', 'or']"
423,423,817000138086481920,2017-01-05 13:29:46,['https://t.co/6j3oSH8c5Z'],Lobsters found on shore should not be collected by general public. Consumers should only purchase from licensed harvesters/sellers https://t.co/6j3oSH8c5Z,Lobsters found shore collected general public Consumers purchase licensed harvesters sellers https co 6j3oSH8c5Z,[],0,1,1,Environmental,en,0.016666666666666673,Neutral,DFO_Gulf_tweeter,"['or', 'ice', 'mer']"
