,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
227,868534553878638593,2017-05-27 18:29:08,[],"RT @CanadianPM: At #G7Charlevoix, Canada will showcase its priorities: the middle class, gender equity, climate change, diversity and inclu…",RT CanadianPM G7Charlevoix Canada showcase priorities middle class gender equity climate change diversity,['#G7Charlevoix'],82,0,82,Social,en,0.0,Neutral,environmentca_tweeter,"['gender', 'diversity', 'change', 'equity']"
228,910493434863132672,2017-09-20 13:18:45,['https://t.co/\xe2\x80\xa6'],RT @NSERC_CRSNG: Pick up a science book and celebrate National Science Reading Day! Don't forget to use the hashtag #SciLit17 https://t.co/…,RT Pick science book celebrate National Science Reading Day forget use hashtag SciLit17 https co,['#SciLit17'],82,0,82,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
229,929373251725295618,2017-11-11 15:40:24,"['https://t.co/QqgV6tWyEX', 'https://t.co/PP7VGSkEJ5']",Let’s remember Canada's veterans and salute their service and sacrifice for our country. #CanadaRemembers https://t.co/QqgV6tWyEX https://t.co/PP7VGSkEJ5,remember Canada veterans salute service sacrifice country CanadaRemembers https co QqgV6tWyEX https co PP7VGSkEJ5,['#CanadaRemembers'],28,53,81,Environmental,en,0.0,Neutral,environmentca_tweeter,['ice']
230,928282261245648896,2017-11-08 15:25:12,['https://t.co/Lv5FPpqCPR'],#DYK? In 1973 Canada signed an Agreement to help protect Polar Bears with other Arctic nations. #PolarBearWeek https://t.co/Lv5FPpqCPR,DYK 1973 Canada signed Agreement help protect Polar Bears Arctic nations PolarBearWeek https co Lv5FPpqCPR,"['#DYK', '#PolarBearWeek']",24,57,81,Economical,en,-0.10416666666666666,Neutral,environmentca_tweeter,['arctic']
231,936721179334840320,2017-12-01 22:18:27,['https://t.co/H1JMZQXx0x'],"#DYK the #GreatLakes represent the third largest economy in the world, if measured as a country? @CGLRGreatlakes https://t.co/H1JMZQXx0x",DYK GreatLakes represent third largest economy world measured country CGLRGreatlakes https co H1JMZQXx0x,"['#DYK', '#GreatLakes']",37,44,81,Environmental,en,0.0,Neutral,environmentca_tweeter,"['lakes', 'or']"
232,908852972297359361,2017-09-16 00:40:08,"['https://t.co/jct7MvZ0Lg', 'https://t.co/XjrgX4S1vG']",The #MontrealProtocol will build on past successes to implement the #KigaliAmendment https://t.co/jct7MvZ0Lg https://t.co/XjrgX4S1vG,MontrealProtocol build past successes implement KigaliAmendment https co jct7MvZ0Lg https co XjrgX4S1vG,"['#MontrealProtocol', '#KigaliAmendment']",40,41,81,unknown,en,-0.25,Neutral,environmentca_tweeter,
233,906601889260851202,2017-09-09 19:35:08,"['https://t.co/4wgNLniM8q', 'https://t.co/um8exyMJGq']","Funding will go from $150,000 to $300,000/year until the end of @IPCC_CH 6th Assessment Report cycle in 2022. https://t.co/4wgNLniM8q https://t.co/um8exyMJGq",Funding go 150 000 300 000 year end 6th Assessment Report cycle 2022 https co 4wgNLniM8q https co um8exyMJGq,[],33,48,81,Economical,en,0.0,Neutral,environmentca_tweeter,['funding']
234,930866266562289665,2017-11-15 18:33:07,['https://t.co/MKxAqJ1SIz'],The new #weather radars will cover more of Canada have a better #tornado detection range! #StaySafe https://t.co/MKxAqJ1SIz,new weather radars cover Canada better tornado detection range StaySafe https co MKxAqJ1SIz,"['#weather', '#tornado', '#StaySafe']",24,56,80,Social,en,0.4204545454545454,Positive,environmentca_tweeter,['safe']
235,878348220732022784,2017-06-23 20:25:09,"['https://t.co/C8VICAmJmP', 'https://t.co/o1t7Y6XnJG']","We love our many #forests in Canada, but did you know that forests actually help lower atmosphere #ozone formation? https://t.co/C8VICAmJmP https://t.co/o1t7Y6XnJG",love many forests Canada know forests actually help lower atmosphere ozone formation https co C8VICAmJmP https co o1t7Y6XnJG,"['#forests', '#ozone']",32,48,80,Environmental,en,0.3333333333333333,Positive,environmentca_tweeter,['or']
236,871352095173099520,2017-06-04 13:05:03,['https://t.co/hwqQ6TZRuH'],"2/2 #WithNature is the slogan this year, so let’s take this opportunity to celebrate and enjoy our country’s natural heritage! https://t.co/hwqQ6TZRuH",WithNature slogan year take opportunity celebrate enjoy natural heritage https co hwqQ6TZRuH,['#WithNature'],35,45,80,Environmental,en,0.2625,Neutral,environmentca_tweeter,"['natural', 'or', 'nature']"
237,924384480701435906,2017-10-28 21:16:49,[],RT @ec_minister: Protecting our oceans is critically important. Surpassing this 5% goal puts us on the right path to meeting our target of…,RT Protecting oceans critically important Surpassing goal puts us right path meeting target,[],80,0,80,Environmental,en,0.3428571428571429,Positive,environmentca_tweeter,"['oceans', 'or']"
238,889549605272248320,2017-07-24 18:15:27,[],"RT @Canada: In 1994, Khutzeymateen Provincial Park became a designated protected area for for #grizzlybears. Have you ever seen a bear in t…",RT Canada 1994 Khutzeymateen Provincial Park became designated protected area grizzlybears ever seen bear,['#grizzlybears'],80,0,80,Environmental,en,0.0,Neutral,environmentca_tweeter,['park']
239,905434269794873344,2017-09-06 14:15:26,[],More young women &amp; girls in science will enhance the diversity of talent and innovation to fuel our future!,young women amp girls science enhance diversity talent innovation fuel future,[],31,49,80,Social,en,0.2,Neutral,environmentca_tweeter,"['future', 'diversity', 'futur', 'women']"
240,918846480970067969,2017-10-13 14:30:47,"['https://t.co/MY2XkiDZgs', 'https://t.co/i7YKLfwcfE']",Protect land and receive a #TaxCredit! #EcoGifts https://t.co/MY2XkiDZgs https://t.co/i7YKLfwcfE,Protect land receive TaxCredit EcoGifts https co MY2XkiDZgs https co i7YKLfwcfE,"['#TaxCredit', '#EcoGifts']",33,46,79,Economical,en,0.0,Neutral,environmentca_tweeter,['tax']
241,908698235476283392,2017-09-15 14:25:16,['https://t.co/vVuxEfBy2L'],Its #CleanUpTheWorld Weekend!  Enjoy some sunshine and do some good for the #environment! @UNEP https://t.co/vVuxEfBy2L,CleanUpTheWorld Weekend Enjoy sunshine good environment UNEP https co vVuxEfBy2L,"['#CleanUpTheWorld', '#environment']",27,52,79,Environmental,en,0.6375,Positive,environmentca_tweeter,"['or', 'clean']"
242,946034262247079939,2017-12-27 15:05:19,"['https://t.co/BD2CqRJQh5', 'https://t.co/QWGxNpyWlh']","Don’t forget to participate in the public comment period for 13 Canadian species being considered for protection under the #SpeciesAtRisk Act! Comment by Jan 18, 2018. https://t.co/BD2CqRJQh5 https://t.co/QWGxNpyWlh",forget participate public comment period 13 Canadian species considered protection SpeciesAtRisk Act Comment Jan 18 2018 https co BD2CqRJQh5 https co QWGxNpyWlh,['#SpeciesAtRisk'],34,45,79,Environmental,en,0.0,Neutral,environmentca_tweeter,"['species', 'or']"
243,931103693554028544,2017-11-16 10:16:34,[],"RT @UNFCCC: Our #COP23 partner @DeutschePostDHL proudly presents its self-built, zero emissions electric delivery vehicle during the @UN #c…",RT UNFCCC COP23 partner DeutschePostDHL proudly presents self built zero emissions electric delivery vehicle UN,"['#COP23', '#c']",79,0,79,Environmental,en,0.8,Positive,environmentca_tweeter,"['cop23', 'emissions ']"
244,927537395477680129,2017-11-06 14:05:22,"['https://t.co/agpJnxvzlY', 'https://t.co/29YXhWgp8p']","This #VeteransWeek, join us in honouring those who have served our country. #CanadaRemembers @VeteransENG_CA https://t.co/agpJnxvzlY https://t.co/29YXhWgp8p",VeteransWeek join us honouring served country CanadaRemembers https co agpJnxvzlY https co 29YXhWgp8p,"['#VeteransWeek', '#CanadaRemembers']",31,48,79,unknown,en,0.0,Neutral,environmentca_tweeter,
245,884057136849924096,2017-07-09 14:30:21,"['https://t.co/wkZEXaTMRj', 'https://t.co/AM1gIqDbmY']","#DYK in #Nunavut, we support two of the most northerly research facilities in the world? Happy #NunavutDay! https://t.co/wkZEXaTMRj https://t.co/AM1gIqDbmY",DYK Nunavut support two northerly research facilities world Happy NunavutDay https co wkZEXaTMRj https co AM1gIqDbmY,"['#DYK', '#Nunavut', '#NunavutDay']",31,47,78,Environmental,en,0.75,Positive,environmentca_tweeter,['or']
246,866736359461060608,2017-05-22 19:23:45,['https://t.co/dm4\xe2\x80\xa6'],RT @UNEP: How will you connect #WithNature for #WorldEnvironmentDay? We want to hear about your event - put it on the map! https://t.co/dm4…,RT UNEP connect WithNature WorldEnvironmentDay want hear event put map https co,"['#WithNature', '#WorldEnvironmentDay']",78,0,78,Environmental,en,0.0,Neutral,environmentca_tweeter,"['or', 'nature']"
247,866723983927988224,2017-05-22 18:34:35,[],RT @UNEP: Happy #IDB2017 to everyone! When you're #withnature in protected areas make sure you access only the areas open to visitors. 🏞️💚…,RT UNEP Happy IDB2017 everyone withnature protected areas make sure access areas open visitors,"['#IDB2017', '#withnature']",78,0,78,Environmental,en,0.375,Positive,environmentca_tweeter,"['or', 'nature']"
248,898596542415687681,2017-08-18 17:24:45,['https://t\xe2\x80\xa6'],RT @IPCC_CH: Call for proposals for: #Cities and #Climatechange Science Conference in 03/18 in 🇨🇦Deadline for proposals: 6.10.17. https://t…,RT Call proposals Cities Climatechange Science Conference 03 18 Deadline proposals 10 17 https,"['#Cities', '#Climatechange']",78,0,78,Environmental,en,0.0,Neutral,environmentca_tweeter,"['climate', 'climat']"
249,877259788413022208,2017-06-20 20:20:06,['https://t.co/3yxcRC1R5V'],"DYK: the #GreatLakes represent the third largest economy in the world, if measured as a country. https://t.co/3yxcRC1R5V",DYK GreatLakes represent third largest economy world measured country https co 3yxcRC1R5V,['#GreatLakes'],39,38,77,Environmental,en,0.0,Neutral,environmentca_tweeter,"['lakes', 'or']"
250,871771149113335809,2017-06-05 16:50:13,['https://t.co/1Brq6uWL8G'],RT @CWF_FCF: There is no future without #wildlife. RT if you stand #WithNature this #WorldEnvironmentDay. 💚 🌎 💙 https://t.co/1Brq6uWL8G htt…,RT future without wildlife RT stand WithNature WorldEnvironmentDay https co 1Brq6uWL8G,"['#wildlife', '#WithNature', '#WorldEnvironmentDay']",77,0,77,Environmental,en,0.0,Neutral,environmentca_tweeter,"['wildlife', 'or', 'nature']"
251,884375995612106752,2017-07-10 11:37:22,[],"RT @CanadianPM: PM Trudeau &amp; German Chancellor Merkel discuss a broad range of issues including trade, climate change, NATO &amp; the situation…",RT CanadianPM PM Trudeau amp German Chancellor Merkel discuss broad range issues including trade climate change NATO amp,[],77,0,77,Environmental,en,0.03125,Neutral,environmentca_tweeter,"['climate', 'climat', 'climate change', 'mer', 'eau', 'or']"
252,893845346396364800,2017-08-05 14:45:12,['https://t.co/wTbLzYb8bz'],Happy #FoodDayCanada! Consider eating more #LocalFoods when possible to reduce your #CarbonFootprint. https://t.co/wTbLzYb8bz,Happy FoodDayCanada Consider eating LocalFoods possible reduce CarbonFootprint https co wTbLzYb8bz,"['#FoodDayCanada', '#LocalFoods', '#CarbonFootprint']",25,51,76,Economical,en,0.5,Positive,environmentca_tweeter,"['footprint', 'eating local']"
253,882705290994561026,2017-07-05 20:58:35,['https://t.co/1X2ClA3bj'],"#ICYMI, check out the video from #WorldEnvironmentDay featuring @CanadianPM! https://t.co/1X2ClA3bj1",ICYMI check video WorldEnvironmentDay featuring CanadianPM https co 1X2ClA3bj1,"['#ICYMI', '#WorldEnvironmentDay']",34,42,76,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
254,903682692000206849,2017-09-01 18:15:18,"['https://t.co/7wOEDq29Wp', 'https://t.co/Cc3tjdJrfA']","This #LabourDay long weekend, why not take some time to learn about 🇨🇦 water quality? #CdnEnv #Indicators https://t.co/7wOEDq29Wp https://t.co/Cc3tjdJrfA",LabourDay long weekend take time learn water quality CdnEnv Indicators https co 7wOEDq29Wp https co Cc3tjdJrfA,"['#LabourDay', '#CdnEnv', '#Indicators']",30,46,76,Environmental,en,-0.05,Neutral,environmentca_tweeter,"['water', 'or']"
255,893450419292307456,2017-08-04 12:35:54,[],"RT @ec_minister: Lutsel K’e Dene First Nations installed 144 solar panels, producing so much electricity they are now selling back to the u…",RT Lutsel Dene First Nations installed 144 solar panels producing much electricity selling back,[],76,0,76,Social,en,0.15,Neutral,environmentca_tweeter,['first nations']
256,887032868777730048,2017-07-17 19:34:50,['https://t.co/Ybe61dSXkD\xe2\x80\xa6'],RT @CanadianPM: The Government of Canada is doing its utmost to help the people of BC facing wildfires. Learn how: https://t.co/Ybe61dSXkD…,RT CanadianPM Government Canada utmost help people BC facing wildfires Learn https co,[],76,0,76,Economical,en,0.0,Neutral,environmentca_tweeter,['government']
257,864122803586465792,2017-05-15 14:18:25,[],RT @WMO: Year of #PolarPrediction: What happens at the Poles does not stay at the Poles but influences weather in other parts of world #cli…,RT WMO Year PolarPrediction happens Poles stay Poles influences weather parts world,"['#PolarPrediction', '#cli']",76,0,76,Environmental,en,-0.125,Neutral,environmentca_tweeter,['or']
258,871410459542528000,2017-06-04 16:56:58,"['https://t.co/I2pJ74MBWV', 'https://t.co/PsVs21S7nw']","Hey @cityofkingston ! Celebrate #WorldEnvironmentDay with us and @canada_c3 tomorrow! 
https://t.co/I2pJ74MBWV https://t.co/PsVs21S7nw",Hey cityofkingston Celebrate WorldEnvironmentDay us tomorrow https co I2pJ74MBWV https co PsVs21S7nw,['#WorldEnvironmentDay'],26,49,75,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
259,918132380199768064,2017-10-11 15:13:12,"['https://t.co/dUqO439vOr', 'https://t.co/HeoHN\xe2\x80\xa6']",RT @Safety_Canada: Min. Goodale marks #FirePreventionWeek and reminds Canadians to #Plan2WaysOut https://t.co/dUqO439vOr https://t.co/HeoHN…,RT Min Goodale marks FirePreventionWeek reminds Canadians Plan2WaysOut https co dUqO439vOr https co,"['#FirePreventionWeek', '#Plan2WaysOut']",75,0,75,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
260,933824741537873920,2017-11-23 22:29:02,"['https://t.co/hQ20T8elej', 'https://t.co/JKlOVTk33A']",#BC and Canada are working together on #caribou recovery. https://t.co/hQ20T8elej https://t.co/JKlOVTk33A,BC Canada working together caribou recovery https co hQ20T8elej https co JKlOVTk33A,"['#BC', '#caribou']",24,50,74,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
261,869279707904299008,2017-05-29 19:50:07,"['https://t.co/i9QDw5nYH', 'https://t.co/KwXOCh8CUN']","Hey, parents! Encourage your kids to #BikeToSchool this week! Check the #Wx forecast &amp; dress them appropriately! https://t.co/i9QDw5nYHU https://t.co/KwXOCh8CUN",Hey parents Encourage kids BikeToSchool week Check Wx forecast amp dress appropriately https co i9QDw5nYHU https co KwXOCh8CUN,"['#BikeToSchool', '#Wx']",38,36,74,Social,en,0.625,Positive,environmentca_tweeter,['kids']
262,866681397079158785,2017-05-22 15:45:21,"['https://t.co/HP7pGNg5l', 'https://t.co/qYLGjt6CIw']",Habitat loss 1 main threat to #Biodiversity Canada aiming to conserve 17% land by 2020! #conservation2020ca #IDB2017 https://t.co/HP7pGNg5l0 https://t.co/qYLGjt6CIw,Habitat loss main threat Biodiversity Canada aiming conserve 17 land 2020 conservation2020ca IDB2017 https co HP7pGNg5l0 https co qYLGjt6CIw,"['#Biodiversity', '#conservation2020ca', '#IDB2017']",35,39,74,Environmental,en,0.2083333333333333,Neutral,environmentca_tweeter,"['conservation', 'conserve', 'biodiversity']"
263,931959830423724034,2017-11-18 18:58:33,['https://t.co/sewxuWTPT'],Here is an inspiring Canadian student at #COP23 taking #ClimateAction #InternationalStudentDay https://t.co/sewxuWTPT1,inspiring Canadian student COP23 taking ClimateAction InternationalStudentDay https co sewxuWTPT1,"['#COP23', '#ClimateAction', '#InternationalStudentDay']",18,56,74,Environmental,en,0.5,Positive,environmentca_tweeter,"['climate', 'cop23', 'climat']"
264,872790967639781376,2017-06-08 12:22:37,['https://t.co/K6rcMyhccQ'],"RT @Transport_gc: Canada has the world’s longest coastline. Learn about how we are protecting it #WorldOceansDay 
https://t.co/K6rcMyhccQ h…",RT Canada longest coastline Learn protecting WorldOceansDay https co K6rcMyhccQ,['#WorldOceansDay'],74,0,74,Environmental,en,0.0,Neutral,environmentca_tweeter,"['oceans', 'or', 'coast']"
265,906322640742338560,2017-09-09 01:05:30,['https://t.co/UW2yI8ORdb'],The Canadian Hurricane Centre is here to keep you updated on storm activity in the Atlantic Basin. https://t.co/UW2yI8ORdb,Canadian Hurricane Centre keep updated storm activity Atlantic Basin https co UW2yI8ORdb,[],31,42,73,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
266,865263235536171008,2017-05-18 17:50:05,['https://t.co/MrETB0JEbg'],More than 4/5 of Canadians already live in a province with a #PriceOnPollution. #CANClimateAction https://t.co/MrETB0JEbg,Canadians already live province PriceOnPollution CANClimateAction https co MrETB0JEbg,"['#PriceOnPollution', '#CANClimateAction']",32,41,73,Environmental,en,0.3181818181818182,Neutral,environmentca_tweeter,"['climate', 'climat', 'ice', 'pollution']"
267,874288268602486784,2017-06-12 15:32:21,[],"RT @ec_minister: If we don’t change current trends, global material consumption will double by 2050. That’s a lot of waste. #CircularEconom…",RT change current trends global material consumption double 2050 lot waste,['#CircularEconom'],72,0,72,Social,en,-0.05,Neutral,environmentca_tweeter,['change']
268,868122270744629248,2017-05-26 15:10:52,"['https://t.co/QkT2FdSDFa', 'https://t.co/6aDFkgyDM']",Here they are: Canada's first set of regulations to lower air pollution from the oil and gas industry. https://t.co/QkT2FdSDFa https://t.co/6aDFkgyDM2,Canada first set regulations lower air pollution oil gas industry https co QkT2FdSDFa https co 6aDFkgyDM2,[],37,35,72,Environmental,en,0.25,Neutral,environmentca_tweeter,"['pollution', 'gas', 'air']"
269,873882377218654208,2017-06-11 12:39:29,[],RT @ec_minister: Our message at #G7 is clear: We remain committed to addressing #ClimateChange and to meeting our commitments under the Par…,RT message G7 clear remain committed addressing ClimateChange meeting commitments,"['#G7', '#ClimateChange']",71,0,71,Environmental,en,0.10000000000000002,Neutral,environmentca_tweeter,"['climate', 'climat']"
270,871731550483828736,2017-06-05 14:12:52,['https://t.co/87ZU9EhPib'],RT @BioblitzCanada: Happy #WorldEnvironmentDay! It’s a perfect time to get out and explore the nature you love. https://t.co/87ZU9EhPib #Bi…,RT BioblitzCanada Happy WorldEnvironmentDay perfect time get explore nature love https co 87ZU9EhPib,"['#WorldEnvironmentDay', '#Bi']",71,0,71,Environmental,en,0.8333333333333334,Positive,environmentca_tweeter,"['or', 'nature']"
271,938785857322078208,2017-12-07 15:02:44,[],"RT @UNEP: In order to have the largest impact on air quality and human health, solutions to air pollution must be informed by science and s…",RT UNEP order largest impact air quality human health solutions air pollution must informed science,[],71,0,71,Environmental,en,0.0,Neutral,environmentca_tweeter,"['pollution', 'air quality', 'or', 'air']"
272,918597634427940864,2017-10-12 22:01:57,['https://t.co/O9LBvw8SIZ'],"Investing in #CleanTechnologies will foster innovation, create new export opportunities for Canadian businesses, and support good jobs. https://t.co/O9LBvw8SIZ",Investing CleanTechnologies foster innovation create new export opportunities Canadian businesses support good jobs https co O9LBvw8SIZ,['#CleanTechnologies'],29,42,71,Economical,en,0.41818181818181815,Positive,environmentca_tweeter,"['jobs', 'invest', 'export', 'innovation', 'technologies', 'technologie']"
273,907723035435814914,2017-09-12 21:50:10,['https://t.co/A9WXVr2KSw'],Thanks for the meaningful dialogue at the #IndigenousPeoples Platform workshop. We all benefit from your #Climate knowledge &amp; action. https://t.co/A9WXVr2KSw,Thanks meaningful dialogue IndigenousPeoples Platform workshop benefit Climate knowledge amp action https co A9WXVr2KSw,"['#IndigenousPeoples', '#Climate']",24,47,71,Environmental,en,0.26666666666666666,Neutral,environmentca_tweeter,"['climate', 'or', 'climat']"
274,933411016498593792,2017-11-22 19:05:02,['https://t.co/491pZjCCgO'],Our #GreatLakes: Protect. Restore. Explore. https://t.co/491pZjCCgO,GreatLakes Protect Restore Explore https co 491pZjCCgO,['#GreatLakes'],28,42,70,Environmental,en,0.0,Neutral,environmentca_tweeter,"['lakes', 'or']"
275,925814989092466688,2017-11-01 20:01:08,"['https://t.co/dLMR7dZzSn', 'https://t.co/yt91o8f49B']",Today marks the 70th anniversary of our #CanadianWildlifeService. Happy Anniversary! 🎉 https://t.co/dLMR7dZzSn https://t.co/yt91o8f49B,Today marks 70th anniversary CanadianWildlifeService Happy Anniversary https co dLMR7dZzSn https co yt91o8f49B,['#CanadianWildlifeService'],20,50,70,Environmental,en,1.0,Positive,environmentca_tweeter,"['wildlife', 'ice']"
276,910134271666507779,2017-09-19 13:31:34,['https://t.co/EEPHm63Ca'],"🇨🇦 and the world are celebrating 30 years of the #MontrealProtocol, a successful global agreement to protect our #environment! https://t.co/EEPHm63Ca8",world celebrating 30 years MontrealProtocol successful global agreement protect environment https co EEPHm63Ca8,"['#MontrealProtocol', '#environment']",28,42,70,Economical,en,0.375,Positive,environmentca_tweeter,['global']
277,940334068817891328,2017-12-11 21:34:47,[],"RT @ParksCanada: Happy #InternationalMountainDay! We think #Canadian mountain views are some of the best around, what about you? Share your…",RT ParksCanada Happy InternationalMountainDay think Canadian mountain views best around Share,"['#InternationalMountainDay', '#Canadian']",69,0,69,Environmental,en,1.0,Positive,environmentca_tweeter,['park']
278,926589020028710912,2017-11-03 23:16:52,"['https://t.co/Ddk5AJcGrq', 'https://t.co/oO2edD1Yo']",Environment Ministers release State of the Air Report 2017. Check it out!  https://t.co/Ddk5AJcGrq https://t.co/oO2edD1Yo2,Environment Ministers release State Air Report 2017 Check https co Ddk5AJcGrq https co oO2edD1Yo2,[],27,42,69,Environmental,en,0.0,Neutral,environmentca_tweeter,"['or', 'air']"
279,944599787437023232,2017-12-23 16:05:13,"['https://t.co/zH0LKOHemx', 'https://t.co/5UvJRlWBhQ']",Effects of #ClimateChange on Canada’s Arctic region include loss of sea ice and #wildlife habitat. Find out more: https://t.co/zH0LKOHemx #ArcticScience https://t.co/5UvJRlWBhQ,Effects ClimateChange Arctic region include loss sea ice wildlife habitat Find https co zH0LKOHemx ArcticScience https co 5UvJRlWBhQ,"['#ClimateChange', '#wildlife', '#ArcticScience']",39,30,69,Environmental,en,0.5,Positive,environmentca_tweeter,"['climate', 'wildlife', 'ice', 'climat']"
280,911648543638736897,2017-09-23 17:48:45,['https://t.co\xe2\x80\xa6'],RT @ec_minister: 34 global leaders gathered in #Montreal to discuss #ClimateAction. Here are the highlights! #GlobalLeadership https://t.co…,RT 34 global leaders gathered Montreal discuss ClimateAction highlights GlobalLeadership https,"['#Montreal', '#ClimateAction', '#GlobalLeadership']",69,0,69,Environmental,en,0.0,Neutral,environmentca_tweeter,"['climate', 'climat']"
281,935921366120976385,2017-11-29 17:20:16,"['https://t.co/KDAu3uvGRI', 'https://t.co/feeSFLffVF']","Hurry, Canada! Tomorrow is the deadline to enter the @NCC_CNC photo contest! Enter today! #PlacesWorthProtecting https://t.co/KDAu3uvGRI https://t.co/feeSFLffVF",Hurry Canada Tomorrow deadline enter photo contest Enter today PlacesWorthProtecting https co KDAu3uvGRI https co feeSFLffVF,['#PlacesWorthProtecting'],25,44,69,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
282,925773042709647360,2017-11-01 17:14:28,[],RT @VeteransENG_CA: 2017 has been a special year for anniversaries of major events from our country's military history #CanadaRemembers htt…,RT 2017 special year anniversaries major events country military history CanadaRemembers,['#CanadaRemembers'],68,0,68,Environmental,en,0.10654761904761904,Neutral,environmentca_tweeter,['or']
283,871127309620850689,2017-06-03 22:11:50,"['https://t.co/WGZ51SZtrE', 'https://t.co/bMOdKslEkG']","Get to know Maatalii, one of Canada’s youth ambassadors for #WorldEnvironmentDay! https://t.co/WGZ51SZtrE https://t.co/bMOdKslEkG",Get know Maatalii one youth ambassadors WorldEnvironmentDay https co WGZ51SZtrE https co bMOdKslEkG,['#WorldEnvironmentDay'],29,39,68,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
284,876909971228602369,2017-06-19 21:10:03,"['https://t.co/ntN0hKUI', 'https://t.co/X7DUNmYk67']",2017 Canada-US State of the #GreatLakes Highlights Report released today! https://t.co/ntN0hKUI8C https://t.co/X7DUNmYk67,2017 Canada US State GreatLakes Highlights Report released today https co ntN0hKUI8C https co X7DUNmYk67,['#GreatLakes'],39,29,68,Environmental,en,0.0,Neutral,environmentca_tweeter,"['lakes', 'or']"
285,933005775324241920,2017-11-21 16:14:45,[],"RT @DFO_MPO: Happy #WorldFisheriesDay! More than 72,000 Canadians make their living directly from fishing and fishing-related activities. W…",RT Happy WorldFisheriesDay 72 000 Canadians make living directly fishing fishing related activities,['#WorldFisheriesDay'],67,0,67,Environmental,en,0.5333333333333333,Positive,environmentca_tweeter,['or']
286,878359553074765827,2017-06-23 21:10:11,"['https://t.co/9UhUfEwX0g', 'https://t.co/eN6hONdFnq']",Many species of #bees are secure in #Canada. #PollinatorWeek https://t.co/9UhUfEwX0g https://t.co/eN6hONdFnq,Many species bees secure Canada PollinatorWeek https co 9UhUfEwX0g https co eN6hONdFnq,"['#bees', '#Canada', '#PollinatorWeek']",28,39,67,Environmental,en,0.45,Positive,environmentca_tweeter,"['species', 'or']"
287,890249171399266304,2017-07-26 16:35:17,"['https://t.co/FBr5KpDrJ', 'https://t.co/m3qCqXiZGl']",Do you use a #RainBarrel? Your city may offer a subsidy or offer rain barrels to residents. #GreenTip https://t.co/FBr5KpDrJ8 https://t.co/m3qCqXiZGl,use RainBarrel city may offer subsidy offer rain barrels residents GreenTip https co FBr5KpDrJ8 https co m3qCqXiZGl,"['#RainBarrel', '#GreenTip']",31,36,67,Economical,en,0.0,Neutral,environmentca_tweeter,['green']
288,938132246640365571,2017-12-05 19:45:31,['https://t.co/kFh1H\xe2\x80\xa6'],"RT @canada150th: Ready, set, SKATE! Get your passes to skate on the
#Canada150 rink on Parliament Hill now. Don’t wait!  https://t.co/kFh1H…",RT canada150th Ready set SKATE Get passes skate Canada150 rink Parliament Hill wait https co,['#Canada150'],67,0,67,unknown,en,0.3125,Neutral,environmentca_tweeter,
289,923640612137652224,2017-10-26 20:00:57,['https://t.co/sPvGQE13Lk'],Amila is the only woman with an #enviro chemistry research background in water #scienceAndTechnology in our department! #ClaimYourPlace https://t.co/sPvGQE13Lk,Amila woman enviro chemistry research background water scienceAndTechnology department ClaimYourPlace https co sPvGQE13Lk,"['#enviro', '#scienceAndTechnology', '#ClaimYourPlace']",13,53,66,Social,en,0.0,Neutral,environmentca_tweeter,['ami']
290,925373120726421505,2017-10-31 14:45:19,"['https://t.co/cFgexnpnp', 'https://t.co/gZqXyhXWea']",#HappyHalloween and #BatWeek! 🦇🎃🍫 #DYK no bats = no chocolate? It’s true! Find out more: https://t.co/cFgexnpnpC https://t.co/gZqXyhXWea,HappyHalloween BatWeek DYK bats chocolate true Find https co cFgexnpnpC https co gZqXyhXWea,"['#HappyHalloween', '#BatWeek', '#DYK']",23,43,66,unknown,en,0.46875,Positive,environmentca_tweeter,
291,920739785106477056,2017-10-18 19:54:05,['https://t.co/aJDCXDAPnw'],Guess what? #Whitehorse is getting a portable #weather radar! This new tool will help learn more about Arctic weather conditions. #Yukon https://t.co/aJDCXDAPnw,Guess Whitehorse getting portable weather radar new tool help learn Arctic weather conditions Yukon https co aJDCXDAPnw,"['#Whitehorse', '#weather', '#Yukon']",17,49,66,Economical,en,0.3181818181818182,Neutral,environmentca_tweeter,['arctic']
292,932006802325213186,2017-11-18 22:05:12,['https://t.co/T\xe2\x80\xa6'],RT @ec_minister: Minister McKenna co-hosted the #PoweringPastCoal Alliance with partners committed to phase out coal. #COP23 https://t.co/T…,RT Minister McKenna co hosted PoweringPastCoal Alliance partners committed phase coal COP23 https co,"['#PoweringPastCoal', '#COP23']",66,0,66,Environmental,en,0.0,Neutral,environmentca_tweeter,['cop23']
