,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls
105,1941951465831548_1965190700174291,134615279898518_1941951465831548,,2017-12-20 22:15:00,0,0,0,0,0,0,0,0,Rose HamelAndré Hamel,[],[]
106,1941951465831548_1965211063505588,134615279898518_1941951465831548,,2017-12-20 22:48:19,0,0,0,0,0,0,0,0,Charles Berdnikoff une autre raison d'aller a Banff 🤷‍️,[],[]
107,1941951465831548_1965277023498992,134615279898518_1941951465831548,,2017-12-21 00:43:27,0,0,0,0,0,0,0,0,Manon Fanny on y retourne ?,[],[]
108,1941951465831548_1965330786826949,134615279898518_1941951465831548,1941951465831548_1965277023498992,2017-12-21 02:08:40,1,1,0,0,0,0,0,0,Oh mais tellement !!,[],[]
109,1941951465831548_1965388386821189,134615279898518_1941951465831548,1941951465831548_1965277023498992,2017-12-21 03:20:35,1,1,0,0,0,0,0,0,Olala ouiii,[],[]
110,1941951465831548_1965302776829750,134615279898518_1941951465831548,,2017-12-21 01:18:47,0,0,0,0,0,0,0,0,Julie Raux,[],[]
111,1941951465831548_1965309640162397,134615279898518_1941951465831548,1941951465831548_1965302776829750,2017-12-21 01:30:02,0,0,0,0,0,0,0,0,Canard!!,[],[]
112,1941951465831548_1965313466828681,134615279898518_1941951465831548,1941951465831548_1965302776829750,2017-12-21 01:36:21,0,0,0,0,0,0,0,0,Jerome Debret c est parce qu on y est déjà aller mdr !!!,[],[]
113,1941951465831548_1965330603493634,134615279898518_1941951465831548,1941951465831548_1965302776829750,2017-12-21 02:08:21,0,0,0,0,0,0,0,0,🦆🦆🦆🦆,[],[]
114,1941951465831548_1965337650159596,134615279898518_1941951465831548,,2017-12-21 02:20:07,0,0,0,0,0,0,0,0,Tellement!!,[],[]
115,1941951465831548_1965435773483117,134615279898518_1941951465831548,,2017-12-21 04:49:19,1,1,0,0,0,0,0,0,Ouba la photo est un peu mensongère mais j'y retournerai bien!,[],[]
116,1941951465831548_1965531116806916,134615279898518_1941951465831548,1941951465831548_1965435773483117,2017-12-21 06:52:01,0,0,0,0,0,0,0,0,C'est en ruine ?,[],[]
117,1941951465831548_1965572550136106,134615279898518_1941951465831548,1941951465831548_1965435773483117,2017-12-21 07:44:50,1,1,0,0,0,0,0,0,Maxime Huchet ahah non c'est surtout qu'il y avait à peu près x plus de monde,[],[]
118,1941951465831548_1965522940141067,134615279898518_1941951465831548,,2017-12-21 06:40:14,1,0,1,0,0,0,0,0,Moment de relaxation en vacances ... hein Nancy!!,[],[]
119,1941951465831548_1965581006801927,134615279898518_1941951465831548,1941951465831548_1965522940141067,2017-12-21 07:56:20,0,0,0,0,0,0,0,0,Ouiii c'était fabuleux,[],[]
120,1941951465831548_1965651693461525,134615279898518_1941951465831548,,2017-12-21 09:16:03,0,0,0,0,0,0,0,0,Anissa Vallée... tu te souviens? surtout de la douche après! Haha!,[],[]
121,1941951465831548_1965782226781805,134615279898518_1941951465831548,1941951465831548_1965651693461525,2017-12-21 11:48:43,0,0,0,0,0,0,0,0,Ctait pas charmant pentoute! La photo n'est pas très représentative. Faudrait ajouter environ personnes de plus dont ados! haha! Mais la douche a fait du bien loll,[],[]
122,1941951465831548_1965775456782482,134615279898518_1941951465831548,,2017-12-21 11:41:48,0,0,0,0,0,0,0,0,Guy-Home Arcand faut que je t’amène la un jour! J’ai adoré !,[],[]
123,1941951465831548_1965798210113540,134615279898518_1941951465831548,,2017-12-21 12:10:05,0,0,0,0,0,0,0,0,Aurorea Gnaçou petite idée pour,[],[]
124,1941951465831548_1967304286629599,134615279898518_1941951465831548,,2017-12-22 23:09:49,1,0,1,0,0,0,0,0,Marjolaine Veillette Nostalgiiiiiiiiiiiiiiie,[],[]
125,1964982790195082_1965008070192554,134615279898518_1964982790195082,,2017-12-20 17:18:21,1,1,0,0,0,0,0,0,Suzie Anne Monast,[],[]
126,1964943710198990_1965130170180344,134615279898518_1964943710198990,,2017-12-20 20:38:50,0,0,0,0,0,0,0,0,WHAT NOT ARVIDA ????,[],[]
127,1958194670873894_1963067370386624,134615279898518_1958194670873894,,2017-12-18 19:31:39,1,0,0,0,0,0,1,0,André Hamel,[],[]
128,1958194670873894_1963131247046903,134615279898518_1958194670873894,,2017-12-18 21:09:57,1,1,0,0,0,0,0,0,Que c'est beau,[],[]
129,1955671537792874_1963067780386583,134615279898518_1955671537792874,,2017-12-18 19:32:03,0,0,0,0,0,0,0,0,André Hamel,[],[]
130,1955671537792874_1963632416996786,134615279898518_1955671537792874,,2017-12-19 09:41:39,0,0,0,0,0,0,0,0,Les jeunes y vont avec qui vous pensez? Alors si nous achetons la passe familiale où est la gratuité? $ avec le rabais ou bien $ pour la passe annuel par adulte. Drôle de gratuité.,[],[]
131,1955671537792874_1966186153408079,134615279898518_1955671537792874,,2017-12-21 20:56:01,0,0,0,0,0,0,0,0,"Parc canada fait comme la Sépaq fait depuis quelques années. Selon moi, c'est une bonne nouvelle.",[],[]
132,1941955289164499_1962774107082617,134615279898518_1941955289164499,,2017-12-18 12:43:33,1,1,0,0,0,0,0,0,Magnifique,[],[]
133,1941955289164499_1963177083708986,134615279898518_1941955289164499,,2017-12-18 22:17:36,1,1,0,0,0,0,0,0,Wow,[],[]
134,1941955289164499_1963181080375253,134615279898518_1941955289164499,,2017-12-18 22:24:54,1,1,0,0,0,0,0,0,Waw c est magnifique,[],[]
135,1958025754224119_1961131793913515,134615279898518_1958025754224119,,2017-12-16 23:18:22,1,1,0,0,0,0,0,0,Jonathan,[],[]
136,1959665034060191_1959894797370548,134615279898518_1959665034060191,,2017-12-15 21:35:52,3,3,0,0,0,0,0,0,Un beau vidéo mettant en valeur un des parcs nationaux et lieux historique du Canada de Parcs Canada. À vous de découvrir,[],[]
137,1958019754224719_1964839986876029,134615279898518_1958019754224719,,2017-12-20 13:16:14,1,1,0,0,0,0,0,0,Au Parc nationale des Hautes Terres du Cap-Breton à Chéticamp. Notre petite Renault tirait notre tente roulotte dans les grosses côtes du Cap Breton. On faisait tourner les têtes Nous y avons été plusieurs années avec nos enfants et nous irons comme retraités en . Merveilleux souvenirs! [[PHOTO]],[],[]
138,1958019754224719_1964923213534373,134615279898518_1958019754224719,1958019754224719_1964839986876029,2017-12-20 15:15:32,1,1,0,0,0,0,0,0,Quelles aventures! Merci de partager votre photo avec nous et félicitations pour avoir terminé le éfiParcs!,['#D'],[]
139,1958019754224719_1964948810198480,134615279898518_1958019754224719,,2017-12-20 15:52:27,0,0,0,0,0,0,0,0,Même que le bois était gratuit !,[],[]
140,1959201944106500_1960198000673561,134615279898518_1959201944106500,,2017-12-16 04:27:07,0,0,0,0,0,0,0,0,C'est magnifique. Trouve € pour nôtre tour du Canada William Dalmasso,[],[]
141,1959201944106500_1960221544004540,134615279898518_1959201944106500,1959201944106500_1960198000673561,2017-12-16 05:01:55,0,0,0,0,0,0,0,0,Ben là !!!,[],[]
142,1959201944106500_1960347533991941,134615279898518_1959201944106500,,2017-12-16 07:45:13,2,0,2,0,0,0,0,0,Meriem Laribi Ben Taher Ramzi Ben Tahar 'Sihem BenTahar,[],[]
143,1959201944106500_1960349923991702,134615279898518_1959201944106500,1959201944106500_1960347533991941,2017-12-16 07:48:42,2,1,1,0,0,0,0,0,Magnifique haw dabbert destination pour nos ans ch9awlik zawji c une bonne idée Ramzi Ben Tahar,[],[]
144,1959201944106500_1960350667324961,134615279898518_1959201944106500,1959201944106500_1960347533991941,2017-12-16 07:49:44,1,1,0,0,0,0,0,0,[[STICKER]],[],[]
145,1959201944106500_1960954710597890,134615279898518_1959201944106500,,2017-12-16 18:51:17,0,0,0,0,0,0,0,0,beautiful,[],[]
146,1958015187558509_1962671487092879,134615279898518_1958015187558509,,2017-12-18 10:46:56,0,0,0,0,0,0,0,0,Un homme patine au barachois à la Forteresse de Louisbourg (1987) [[PHOTO]],[],[]
147,1958015187558509_1962674197092608,134615279898518_1958015187558509,,2017-12-18 10:50:22,0,0,0,0,0,0,0,0,Un gardien de parc en patrouille (1947) : [[PHOTO]],[],[]
