,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls
0,632493333805962_671520849903210,ENERGY STAR Canada,photo,https://www.facebook.com/ENERGYSTARCanada/photos/a.1665643680417013.1073741828.1665529797095068/1902006380114074/?type=3,2017-12-28 14:42:27,3,0,1,3,0,0,0,0,0,0,nan,[],[]
1,632493333805962_667628813625747,Today’s Green Holiday tip,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667628813625747/,2017-12-25 16:00:00,6,0,0,5,1,0,0,0,0,0,Today’s Green Holiday tip: Save energy (and money) by using LED lightbulbs on a timer!,[],[]
2,632493333805962_669383863450242,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/669383863450242/?type=3,2017-12-24 15:25:03,1,0,2,1,0,0,0,0,0,0,Looking for activities for your kids over the holidays? Have them play and elore,['#ClimateKids'],['http://ow.ly/wmJz30hnMjo']
3,632493333805962_667620380293257,Video chat,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667620380293257/,2017-12-24 10:00:00,1,0,2,1,0,0,0,0,0,0,"This holiday season, call, email, or video-chat with your family to cut back on waste, and reduce your impact on the planet!",[],[]
4,632493333805962_667617400293555,Tickets,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667617400293555/,2017-12-23 16:00:00,6,0,1,6,0,0,0,0,0,0,"This year for a Green Holiday gift, give an eerience that will last a lifetime and not end up in a landfill! Instead of giving merchandise, give tickets to a play, movie or sporting event or a gift certificate for dinner, a sports club membership or a spa treatment! The less material you buy the smaller your holiday carbon footprint will be.",[],[]
5,632493333805962_667614596960502,vintage one-of-a-kind-gifts,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667614596960502/,2017-12-23 14:00:00,3,0,1,3,0,0,0,0,0,0,"This season go on the hunt for the perfect vintage one-of-a-kind-gift for your loved ones! Reduce your carbon footprint and buy second-hand toys, books, skis, and clothes to recycle old products and give them a new home.",[],[]
6,632493333805962_667601930295102,Wrapping gifts in reusable materials,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667601930295102/,2017-12-22 14:00:00,1,0,1,1,0,0,0,0,0,0,"Wrapping gifts in reusable materials, like comics, old maps, or magazines is fun, and saves you money. You can also cut up old holiday cards to make gift tags or decorations to hang.",[],[]
7,632493333805962_667589013629727,"This holiday season, shop smart and sustainably!",video,https://www.facebook.com/EnvironmentandClimateChange/videos/667589013629727/,2017-12-22 10:30:00,1,0,0,1,0,0,0,0,0,0,"This holiday season, shop smart and sustainably! Tag a friend who is good about shopping with reusable cloth bags, who avoids buying over-packaged goods, or who has an eye for gifting reusable products!",[],[]
8,632493333805962_667586463629982,On the naughty list this year?,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667586463629982/,2017-12-21 17:00:00,5,0,5,4,1,0,0,0,0,0,"On the naughty list this year? You won’t find a stocking full of coal from Santa thanks to the Canada-UK led Powering Past Coal Agreement. Canada and partners from around the world are united in phasing-out traditional coal power, making a cleaner more sustainable future for everyone. Learn more about this historical agreement:",[],['http://ow.ly/PFs830hnsjm']
9,632493333805962_667657650289530,One Planet Summit,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667657650289530/,2017-12-21 16:17:23,4,0,10,3,1,0,0,0,0,0,On Dec Minister McKenna attended and worked with leaders from public and private sectors on new and innovative,"['#OnePlanetSummit', '#ClimateAction']",[]
10,632493333805962_667653540289941,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/667653540289941/?type=3,2017-12-21 15:58:03,5,0,2,5,0,0,0,0,0,0,"Today, the governments of Canada and Alberta have agreed to renew their commitment to provide clear and scientifically rigorous information on the environmental impacts of oil sands development in northeastern Alberta. The agreement recognizes that Indigenous people are valued partners in helping conserving and protecting our environment and that both traditional and scientific knowledge are critical components in environmental decision-making. Alberta Environment",[],['http://ow.ly/4moR30hnGII']
