,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls
65,1203325126385126_1645552105495757,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1645552105495757/?type=3,2017-10-25 04:00:31,0,0,0,0,0,0,0,0,0,0,Today > Oral Hearing: West Vancouver vs. CN >,[],['http://ow.ly/i1ar30f4p7B']
66,1203325126385126_1644010282316606,Check out this link,link,http://ow.ly/Gn2d30fYaEL,2017-10-23 13:01:16,0,0,0,0,0,0,0,0,0,0,Media Advisory: CTA oral hearing on West Vancouver's application for a suitable road crossing on CN right of way,[],['http://ow.ly/Gn2d30fYaEL']
67,1203325126385126_1641342885916679,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1641342885916679/?type=3,2017-10-20 14:20:04,1,3,0,1,0,0,0,0,0,0,Interswitching is the transfer of traffic between two railway companies at a regulated rate,['#RailFacts'],['http://ow.ly/V9iw30dr5DZ']
68,1203325126385126_1640387136012254,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1640387136012254/?type=3,2017-10-19 14:00:20,1,0,1,0,1,0,0,0,0,0,"Transparent communications are an important part of the coasting trade pleadings process. For this process to run smoothly, all parties must copy each other on all actions taken every step of the way, and this must also be done within the set time limits. More details regarding our pleadings process are available in Part of our Guidelines at 8",[],['http://ow.ly/k3Xp30aF1t']
69,1203325126385126_1640148459369455,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1640148459369455/?type=3,2017-10-19 09:01:38,0,0,0,0,0,0,0,0,0,0,Public Notice – West Vancouver vs. CN oral hearing >,['#westvan'],['http://ow.ly/i1ar30f4p7B']
70,1203325126385126_1637434549640846,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1637434549640846/?type=3,2017-10-16 11:00:34,0,1,0,0,0,0,0,0,0,0,"Boxing is not one of them... But we have four other ways to resolve disputes related to federal transportation. - Mediation - Facilitation - Arbitration - Adjudication To find out more, visit",[],['http://ow.ly/pdi130dcwFz']
71,1203325126385126_1634591303258504,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1634591303258504/?type=3,2017-10-13 14:20:06,2,2,0,2,0,0,0,0,0,0,Check out our rail noise and vibration guide here >,"['#municipal', '#CdnMuni']",['http://ow.ly/lEZj303Q2cj']
72,1203325126385126_1633642793353355,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1633642793353355/?type=3,2017-10-12 14:00:43,0,0,0,0,0,0,0,0,0,0,"Is the ""higher cost"" of operating an offered Canadian ship considered sufficient evidence that it is not economically suitable? Not exactly. If applicants raise the ""economic suitability"" argument, they are required to produce clear evidence of this fact, and offerors must then reply by producing clear evidence to the contrary. This is part of the pleadings process. More information on this process is available in Part of our Guidelines at 8.",[],['http://ow.ly/k3Xp30aF1t']
73,1203325126385126_1633414570042844,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1633414570042844/?type=3,2017-10-12 09:00:47,0,0,0,0,0,0,0,0,0,0,Public Notice – West Vancouver vs. CN oral hearing >,['#westvan'],['http://ow.ly/i1ar30f4p7B']
74,1203325126385126_1632748260109475,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1632748260109475/?type=3,2017-10-11 13:35:05,0,0,0,0,0,0,0,0,0,0,"Railways played a dramatic role in the creation of Canada. The Grand Trunk Railway, completed between Toronto and Montréal in , linked Canada West with Canada East (now Ontario and Québec), and helped to lay the groundwork for Confederation. Want to know more? Read At the Heart of Transportation: A Moving History > 1",[],['http://ow.ly/IsZ530dbqS']
