,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls
63,883120228472315_1459459100838422,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1459459100838422/?type=3,2017-11-30 15:01:01,15,2,6,14,1,0,0,0,0,0,"Learn about the realities of farming past and present, and how today’s farmers use technology in their daily work. What a difference years makes!",['#TBT'],['ow.ly/W9j930gVvOK']
64,883120228472315_1458361840948148,The B.C. Spot Prawn | WE ARE THE BEST,video,http://ow.ly/J4sU30gTL89,2017-11-29 14:30:22,2,0,1,2,0,0,0,0,0,0,"To celebrate , chef Ricardo Larrivée is travelling across Canada to highlight the amazing food our country produces. Join Ricardo this week as he visits some Vancouver-based fishers who specialize in catching Spot Prawns. 89",['#Canada150'],['http://ow.ly/J4sU30gTL']
65,883120228472315_1458315887619410,"Prairie Insects: The Good, The Bad, and the Useful",video,http://ow.ly/4nv830gTKSF,2017-11-29 13:30:21,6,1,2,6,0,0,0,0,0,0,"Lots of insects have an effect on Canadian agriculture. Some are harmful, others are helpful - our scientists are studying both:",[],['http://ow.ly/4nv830gTKSF']
66,883120228472315_1457447667706232,Clerk of the Privy Council,link,http://ow.ly/Y2jr30gSqjq,2017-11-28 17:01:20,6,2,0,6,0,0,0,0,0,0,nan,[],[]
67,883120228472315_1457253581058974,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1457253581058974/?type=3,2017-11-28 13:01:32,4,19,2,4,0,0,0,0,0,0,Maple sap contains about ____ % water. a) % b) % c) % d) %,['#TriviaTuesday'],[]
68,883120228472315_1456008431183489,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1456008431183489/?type=3,2017-11-27 16:00:34,21,0,1,19,2,0,0,0,0,0,"Our scientists work hard to make sure Canadian agriculture is modern, sustainable, and efficient. Learn more about the research that's underway:",[],['http://ow.ly/XvyB30gQztW']
69,883120228472315_1455991137851885,Agriculture and Agri-Food Canada,link,http://ow.ly/fudr30gQzpg,2017-11-27 15:30:12,6,2,1,5,1,0,0,0,0,0,Stay up to date with latest photos of agriculture related events and infographics by following us on Flickr:,[],['http://ow.ly/fudr30gQzpg']
70,883120228472315_1453265181457814,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1453265181457814/?type=3,2017-11-24 16:45:07,4,0,2,4,0,0,0,0,0,0,Looking to spice up your breakfast this weekend? Try our Baked Vegetable Omelette With Salsa:,[],['http://ow.ly/ACu530gNlm6']
71,883120228472315_1453153534802312,Infographic: Canadian Agricultural Partnership - Innovate. Grow. Prosper.,link,http://ow.ly/1sxt30gNsR3,2017-11-24 14:15:07,3,0,2,3,0,0,0,0,0,0,Want more details on the federal initiatives under the ? Check out our infographic:,['#CdnAgPartnership'],['http://ow.ly/1sxt30gNsR3']
72,883120228472315_1453104591473873,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1453104591473873/?type=3,2017-11-24 13:01:04,17,1,10,17,0,0,0,0,0,0,Find out more about federal agricultural initiatives announced under the Canadian Agriculture Partnership:,[],['http://ow.ly/TXlk30gNqOv']
73,883120228472315_1452315698219429,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1452315698219429/?type=3,2017-11-23 16:00:59,8,2,3,8,0,0,0,0,0,0,Did you know - many agricultural products are also used to make everyday products like shampoo?,[],['http://ow.ly/Oqoy30gMppP']
74,883120228472315_1451462624971403,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1451462624971403/?type=3,2017-11-22 17:15:06,18,0,7,18,0,0,0,0,0,0,"If warmer temperatures lead to soil decomposing its litter faster, how and when Canadians use fertilizer may be affected:",[],['http://ow.ly/Y9ys30gLhBO']
75,883120228472315_1451447238306275,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1451447238306275/?type=3,2017-11-22 16:50:05,14,0,1,14,0,0,0,0,0,0,DYK the U.S. is the biggest foreign consumer of eggs? Learn more:,"['#CdnAg', '#DiscoverAg']",['http://ow.ly/8IgC30gLhwm']
76,883120228472315_1450412101743122,Timeline Photos,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1450412101743122/?type=3,2017-11-21 13:30:09,13,1,1,13,0,0,0,0,0,0,Canadian agriculture is thriving and our scientists are hard at work finding ways to improve it even more! Check out some of their most recent work:,[],['http://ow.ly/Zykn30gJd3s']
77,883120228472315_1449564255161240,Opportunities,link,http://ow.ly/ZVNx30gHv8M,2017-11-20 14:30:27,2,0,0,2,0,0,0,0,0,0,Today is your last chance to apply to be the CEO of the Canadian Dairy Commission. Interested? Apply today:,[],['http://ow.ly/ZVNx30gHv8M']
78,883120228472315_1449474641836868,Growing Corn in the Cold,video,http://ow.ly/9aqr30gHuJo,2017-11-20 12:45:07,1,1,2,1,0,0,0,0,0,0,"The weather is getting colder, so it's a good thing our scientists are hard at work finding ways to extend the corn growing season in Newfoundland!",[],['http://ow.ly/9aqr30gHuJo']
79,883120228472315_1448629701921362,,status,,2017-11-19 15:00:34,2,0,0,2,0,0,0,0,0,0,Thank you for all your support during World Antibiotic Awareness Week!,"['#AMR', '#CdnAg', '#KeepAntibioticsWorking']",[]
80,883120228472315_1447567278694271,Government of Canada's response to antimicrobial resistance - Canada.ca,link,http://ow.ly/UxkR30gEKI2,2017-11-18 13:00:16,6,0,3,6,0,0,0,0,0,0,Antimicrobial resistance is a serious public health concern and we all have a role to play. Learn what the Government of Canada is doing 2,['#KeepAntibioticsWorking'],['http://ow.ly/UxkR30gEKI']
