,Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,Reactions_SUM,average_sentiment_score,language
0,0,632493333805962_667462033642425,Top 10 Weather Stories for 2017,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667462033642425/,2017-12-21 08:38:18,8,1,47,6,2,0,0,0,0,0,"Canadians had plenty of weather to talk about this year! Flooding caused significant damage in parts of Quebec and Ontario, while winter storms walloped Atlantic Canada. British Columbians faced the most destructive wildfire season in the province’s history, and record hot and dry conditions in the West also meant a year of distress for farmers and ranchers. From a list of significant weather events across Canada in , Environment and Climate Change Canada’s eerts have drawn up their choice of the Top Weather Stories from across the country. To know more:",[],['http://ow.ly/AKbo30hn2st'],Canadians plenty weather talk year Flooding caused significant damage parts Quebec Ontario winter storms walloped Atlantic Canada British Columbians faced destructive wildfire season history record hot dry conditions West also meant year distress farmers ranchers list 100 significant weather events across Canada 2017 Environment Climate Change experts drawn choice Top 10 Weather Stories across country know http ow ly AKbo30hn2st,"['Canadians', 'plenty', 'weather', 'talk', 'year', 'Flooding', 'caused', 'significant', 'damage', 'parts', 'Quebec', 'Ontario', 'winter', 'storms', 'walloped', 'Atlantic', 'Canada', 'British', 'Columbians', 'faced', 'destructive', 'wildfire', 'season', 'history', 'record', 'hot', 'dry', 'conditions', 'West', 'also', 'meant', 'year', 'distress', 'farmers', 'ranchers', 'list', '100', 'significant', 'weather', 'events', 'across', 'Canada', '2017', 'Environment', 'Climate', 'Change', 'experts', 'drawn', 'choice', 'Top', '10', 'Weather', 'Stories', 'across', 'country', 'know', 'http', 'ow', 'ly', 'AKbo30hn2st']","[u'canadian', u'plenti', u'weather', u'talk', u'year', u'flood', u'caus', u'signific', u'damag', u'part', u'quebec', u'ontario', u'winter', u'storm', u'wallop', u'atlant', u'canada', u'british', u'columbian', u'face', u'destruct', u'wildfir', u'season', u'histori', u'record', u'hot', u'dri', u'condit', u'west', u'also', u'meant', u'year', u'distress', u'farmer', u'rancher', u'list', u'100', u'signific', u'weather', u'event', u'across', u'canada', u'2017', u'environ', u'climat', u'chang', u'expert', u'drawn', u'choic', u'top', '10', u'weather', u'stori', u'across', u'countri', u'know', u'http', 'ow', 'ly', u'akbo30hn2st']","Canadians had plenty of weather to talk about this year! Flooding caused significant damage in parts of Quebec and Ontario, while winter storms walloped Atlantic Canada. British Columbians faced the most destructive wildfire season in the province’s history, and record hot and dry conditions in the West also meant a year of distress for farmers and ranchers.

From a list of 100 significant weather events across Canada in 2017, Environment and Climate Change Canada’s experts have drawn up their choice of the Top 10 Weather Stories from across the country. To know more: http://ow.ly/AKbo30hn2st",Environmental,56,-0.6,en
1,1,632493333805962_651674615221167,,video,https://www.facebook.com/EnvironmentandClimateChange/videos/651674615221167/,2017-11-23 10:11:32,15,13,23,9,5,0,0,0,1,0,"Happening now: Environment and Climate Change Minister, Catherine McKenna, delivers remarks at the Montreal Protocol meeting.",[],[],Happening Environment Climate Change Minister Catherine McKenna delivers remarks Montreal Protocol meeting,"['Happening', 'Environment', 'Climate', 'Change', 'Minister', 'Catherine', 'McKenna', 'delivers', 'remarks', 'Montreal', 'Protocol', 'meeting']","[u'happen', u'environ', u'climat', u'chang', u'minist', u'catherin', u'mckenna', u'deliv', u'remark', u'montreal', u'protocol', u'meet']","Happening now: Environment and Climate Change Minister, Catherine McKenna, delivers remarks at the Montreal Protocol meeting.",Environmental,51,-0.002696078431372556,en
2,2,632493333805962_664058260649469,The Low Carbon Economy Fund,video,https://www.facebook.com/EnvironmentandClimateChange/videos/663786990676596/,2017-12-15 09:30:09,19,17,14,16,3,0,0,0,0,0,Facebook Live: Minister McKenna announces an exciting new initiative to support a clean growth low carbon economy!,[],[],Facebook Live Minister McKenna announces exciting new initiative support clean growth low carbon economy,"['Facebook', 'Live', 'Minister', 'McKenna', 'announces', 'exciting', 'new', 'initiative', 'support', 'clean', 'growth', 'low', 'carbon', 'economy']","[u'facebook', u'live', u'minist', u'mckenna', u'announc', u'excit', u'new', u'initi', u'support', u'clean', u'growth', u'low', u'carbon', u'economi']",Facebook Live: Minister McKenna announces an exciting new initiative to support a clean growth low carbon economy!,Environmental,50,0.08136363636363636,en
3,3,632493333805962_650044275384201,,video,https://www.facebook.com/EnvironmentandClimateChange/videos/650044275384201/,2017-11-20 10:12:23,17,15,16,15,2,0,0,0,0,0,"Tune in now to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, speak at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. LIVE from Montreal:",[],[],Tune see Right Honourable Brian Mulroney Minister Environment Climate Change Catherine McKenna speak opening international conference aimed protecting ozone layer tackling climate change LIVE Montreal,"['Tune', 'see', 'Right', 'Honourable', 'Brian', 'Mulroney', 'Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'speak', 'opening', 'international', 'conference', 'aimed', 'protecting', 'ozone', 'layer', 'tackling', 'climate_change', 'LIVE', 'Montreal']","[u'tune', u'see', u'right', u'honour', u'brian', u'mulroney', u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'speak', u'open', u'intern', u'confer', u'aim', u'protect', u'ozon', u'layer', u'tackl', u'climate_chang', u'live', u'montreal']","Tune in now to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, speak at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. 

LIVE from Montreal:",Environmental,48,0.0630952380952381,en
4,4,632493333805962_659802921075003,Hi-Velocity Systems,video,https://www.facebook.com/EnvironmentandClimateChange/videos/659802921075003/,2017-12-07 18:25:00,21,6,18,17,3,1,0,0,0,0,– Minister McKenna is leading a trade mission: Energy Saving Products Ltd. is a 🇨🇦 company specializing in air purifiers capable of maintaining high quality air standards in large areas.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",['http://ow.ly/EtDk30h5rPt'],CanadaInChina Minister McKenna leading CleanTech trade mission Energy Saving Products Ltd company specializing air purifiers capable maintaining high quality air standards large areas http ow ly EtDk30h5rPt ClimateAction,"['CanadaInChina', 'Minister', 'McKenna', 'leading', 'CleanTech', 'trade', 'mission', 'Energy', 'Saving', 'Products', 'Ltd', 'company', 'specializing', 'air', 'purifiers', 'capable', 'maintaining', 'high', 'quality', 'air', 'standards', 'large', 'areas', 'http', 'ow', 'ly', 'EtDk30h5rPt', 'ClimateAction']","[u'canadainchina', u'minist', u'mckenna', u'lead', u'cleantech', u'trade', u'mission', u'energi', u'save', u'product', u'ltd', u'compani', u'special', u'air', u'purifi', u'capabl', u'maintain', u'high', u'qualiti', u'air', u'standard', u'larg', u'area', u'http', 'ow', 'ly', u'etdk30h5rpt', u'climateact']",#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Energy Saving Products Ltd. is a 🇨🇦 company specializing in air purifiers capable of maintaining high quality air standards in large areas. http://ow.ly/EtDk30h5rPt #ClimateAction,Environmental,45,0.4796875,en
5,5,632493333805962_648707115517917,International Students' Day,video,https://www.facebook.com/EnvironmentandClimateChange/videos/648707115517917/,2017-11-18 14:15:32,27,2,11,19,8,0,0,0,0,0,"Meet Anne Marie Arko, an Environment and Climate Change Canada student, who worked closely with Canada’s negotiation team to mobilize climate action on the ground at the United Nations Framework Convention on Climate Change (COP23) in Bonn, Germany. Canada supports young people taking climate action. Youth are essential in addressing climate change. We need their innovative ideas and solutions to help build a cleaner, more prosperous Canada for generations to come.",[],[],Meet Anne Marie Arko Environment Climate Change Canada student worked closely negotiation team mobilize climate action ground United Nations Framework Convention Climate Change COP23 Bonn Germany Canada supports young people taking climate action Youth essential addressing climate change need innovative ideas solutions help build cleaner prosperous Canada generations come,"['Meet', 'Anne', 'Marie', 'Arko', 'Environment', 'Climate', 'Change', 'Canada', 'student', 'worked', 'closely', 'negotiation', 'team', 'mobilize', 'climate', 'action', 'ground', 'United', 'Nations', 'Framework', 'Convention', 'Climate', 'Change', 'COP23', 'Bonn', 'Germany', 'Canada', 'supports', 'young', 'people', 'taking', 'climate', 'action', 'Youth', 'essential', 'addressing', 'climate_change', 'need', 'innovative', 'ideas', 'solutions', 'help', 'build', 'cleaner', 'prosperous', 'Canada', 'generations', 'come']","[u'meet', u'ann', u'mari', u'arko', u'environ', u'climat', u'chang', u'canada', u'student', u'work', u'close', u'negoti', u'team', u'mobil', u'climat', u'action', u'ground', u'unit', u'nation', u'framework', u'convent', u'climat', u'chang', u'cop23', u'bonn', u'germani', u'canada', u'support', u'young', u'peopl', u'take', u'climat', u'action', u'youth', u'essenti', u'address', u'climate_chang', u'need', u'innov', u'idea', u'solut', u'help', u'build', u'cleaner', u'prosper', u'canada', u'generat', u'come']","Meet Anne Marie Arko, an Environment and Climate Change Canada student, who worked closely with Canada’s negotiation team to mobilize climate action on the ground at the United Nations Framework Convention on Climate Change (COP23) in Bonn, Germany. Canada supports young people taking climate action. Youth are essential in addressing climate change. We need their innovative ideas and solutions to help build a cleaner, more prosperous Canada for generations to come.",Environmental,40,0.85,en
6,6,632493333805962_662218024166826,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/662218024166826/?type=3,2017-12-11 21:00:26,7,2,26,7,0,0,0,0,0,0,"Did you know that you should check the UV Index all year round, even in winter?! 8",[],['http://ow.ly/6SFc30h9Xr'],know check UV Index year round even winter http ow ly 6SFc30h9Xr8,"['know', 'check', 'UV', 'Index', 'year', 'round', 'even', 'winter', 'http', 'ow', 'ly', '6SFc30h9Xr8']","[u'know', u'check', 'uv', u'index', u'year', u'round', u'even', u'winter', u'http', 'ow', 'ly', u'6sfc30h9xr8']","Did you know that you should check the UV Index all year round, even in winter?! http://ow.ly/6SFc30h9Xr8",Social,35,-0.05833333333333333,en
7,7,632493333805962_651779198544042,,video,https://www.facebook.com/EnvironmentandClimateChange/videos/651779198544042/,2017-11-23 14:38:38,6,1,10,6,0,0,0,0,0,0,Join us now LIVE to watch a panel discussion on the science behind repairing the ozone layer and combatting climate change under the Montreal Protocol.,[],[],Join us LIVE watch panel discussion science behind repairing ozone layer combatting climate change Montreal Protocol,"['Join', 'us', 'LIVE', 'watch', 'panel', 'discussion', 'science', 'behind', 'repairing', 'ozone', 'layer', 'combatting', 'climate_change', 'Montreal', 'Protocol']","[u'join', 'us', u'live', u'watch', u'panel', u'discuss', u'scienc', u'behind', u'repair', u'ozon', u'layer', u'combat', u'climate_chang', u'montreal', u'protocol']",Join us now LIVE to watch a panel discussion on the science behind repairing the ozone layer and combatting climate change under the Montreal Protocol.,Environmental,17,-0.25,en
8,8,632493333805962_652440791811216,"Listen to Dr. Mona Nemer, the Chief Science Advisor of Canada",video,https://www.facebook.com/EnvironmentandClimateChange/videos/652440791811216/,2017-11-24 15:59:20,10,1,5,10,0,0,0,0,0,0,"Listen to Dr. Mona Nemer, the Chief Science Advisor of Canada, speak after the United Nations Environment Programme’s panel discussion on the scientific foundation of the Montreal Protocol. Science will continue to help us fix the ozone layer!",[],[],Listen Dr Mona Nemer Chief Science Advisor Canada speak United Nations Environment panel discussion scientific foundation Montreal Protocol Science continue help us fix ozone layer,"['Listen', 'Dr', 'Mona', 'Nemer', 'Chief', 'Science', 'Advisor', 'Canada', 'speak', 'United', 'Nations', 'Environment', 'panel', 'discussion', 'scientific', 'foundation', 'Montreal', 'Protocol', 'Science', 'continue', 'help', 'us', 'fix', 'ozone', 'layer']","[u'listen', 'dr', u'mona', u'nemer', u'chief', u'scienc', u'advisor', u'canada', u'speak', u'unit', u'nation', u'environ', u'panel', u'discuss', u'scientif', u'foundat', u'montreal', u'protocol', u'scienc', u'continu', u'help', 'us', u'fix', u'ozon', u'layer']","Listen to Dr. Mona Nemer, the Chief Science Advisor of Canada, speak after the United Nations Environment Programme’s panel discussion on the scientific foundation of the Montreal Protocol. Science will continue to help us fix the ozone layer!",Environmental,16,0.0,en
9,9,632493333805962_667657650289530,One Planet Summit,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667657650289530/,2017-12-21 16:17:23,4,0,10,3,1,0,0,0,0,0,On Dec Minister McKenna attended and worked with leaders from public and private sectors on new and innovative,"['#OnePlanetSummit', '#ClimateAction']",[],Dec 12 Minister McKenna attended OnePlanetSummit worked leaders public private sectors new innovative ClimateAction,"['Dec', '12', 'Minister', 'McKenna', 'attended', 'OnePlanetSummit', 'worked', 'leaders', 'public', 'private', 'sectors', 'new', 'innovative', 'ClimateAction']","[u'dec', '12', u'minist', u'mckenna', u'attend', u'oneplanetsummit', u'work', u'leader', u'public', u'privat', u'sector', u'new', u'innov', u'climateact']",On Dec 12 Minister McKenna attended #OnePlanetSummit and worked with leaders from public and private sectors on new and innovative #ClimateAction,Environmental,14,0.0,en
10,10,632493333805962_655615324827096,Rink Watch,video,https://www.facebook.com/EnvironmentandClimateChange/videos/655615324827096/,2017-11-30 18:52:00,5,1,7,5,0,0,0,0,0,0,"Tag a friend who you are looking forward to skating with this winter! RinkWatch is a citizen-driven scientific initiative that empowers skaters to submit temperature information on neighborhood rinks. This information will be used to study long-term impacts of climate change! So far, global citizens have submitted skating conditions on more than outdoor rinks and ponds. Be part of it this winter!",[],['http://ow.ly/XkDA30gVTtx'],Tag friend looking forward skating winter RinkWatch citizen driven scientific initiative empowers skaters submit temperature information neighborhood rinks information used study long term impacts climate change far global citizens submitted skating conditions 1400 outdoor rinks ponds part winter http ow ly XkDA30gVTtx,"['Tag', 'friend', 'looking', 'forward', 'skating', 'winter', 'RinkWatch', 'citizen', 'driven', 'scientific', 'initiative', 'empowers', 'skaters', 'submit', 'temperature', 'information', 'neighborhood', 'rinks', 'information', 'used', 'study', 'long', 'term', 'impacts', 'climate_change', 'far', 'global', 'citizens', 'submitted', 'skating', 'conditions', '1400', 'outdoor', 'rinks', 'ponds', 'part', 'winter', 'http', 'ow', 'ly', 'XkDA30gVTtx']","[u'tag', u'friend', u'look', u'forward', u'skate', u'winter', u'rinkwatch', u'citizen', u'driven', u'scientif', u'initi', u'empow', u'skater', u'submit', u'temperatur', u'inform', u'neighborhood', u'rink', u'inform', u'use', u'studi', u'long', u'term', u'impact', u'climate_chang', u'far', u'global', u'citizen', u'submit', u'skate', u'condit', u'1400', u'outdoor', u'rink', u'pond', u'part', u'winter', u'http', 'ow', 'ly', u'xkda30gvttx']","Tag a friend who you are looking forward to skating with this winter! 🙋🏿

RinkWatch is a citizen-driven scientific initiative that empowers skaters to submit temperature information on neighborhood rinks. This information will be used to study long-term impacts of climate change! 

So far, global citizens have submitted skating conditions on more than 1400 outdoor rinks and ponds. Be part of it this winter! http://ow.ly/XkDA30gVTtx",Environmental,13,0.0,en
11,11,632493333805962_651888025199826,Montreal Protocol Video,video,https://www.facebook.com/EnvironmentandClimateChange/videos/651888025199826/,2017-11-23 18:02:41,8,0,5,8,0,0,0,0,0,0,"Thanks to the Montreal Protocol, % of ozone depleting substances are eliminated in Canada and the hole is repairing itself. But, the work is not done! Canada is committed to a full recovery of the ozone layer and action on climate change.",[],[],Thanks Montreal Protocol 99 ozone depleting substances eliminated Canada hole repairing work done Canada committed full recovery ozone layer action climate change,"['Thanks', 'Montreal', 'Protocol', '99', 'ozone', 'depleting', 'substances', 'eliminated', 'Canada', 'hole', 'repairing', 'work', 'done', 'Canada', 'committed', 'full', 'recovery', 'ozone', 'layer', 'action', 'climate_change']","[u'thank', u'montreal', u'protocol', '99', u'ozon', u'deplet', u'substanc', u'elimin', u'canada', u'hole', u'repair', u'work', u'done', u'canada', u'commit', u'full', u'recoveri', u'ozon', u'layer', u'action', u'climate_chang']","Thanks to the Montreal Protocol, 99% of ozone depleting substances are eliminated in Canada and the hole is repairing itself. But, the work is not done!  Canada is committed to a full recovery of the ozone layer and action on climate change.",Environmental,13,0.0,en
12,12,632493333805962_663818704006758,,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/663818237340138/?type=3,2017-12-14 23:09:31,8,1,3,8,0,0,0,0,0,0,"The Government of Canada will be announcing a new fund to help support a low carbon economy. Check out our Facebook LIVE tomorrow, December at :30am EST for more info!",[],['http://www.facebook.com/EnvironmentandClimateChange/'],Government Canada announcing new fund help support low carbon economy Check Facebook LIVE tomorrow December 15 30am EST info http www facebook com EnvironmentandClimateChange,"['Government', 'Canada', 'announcing', 'new', 'fund', 'help', 'support', 'low', 'carbon', 'economy', 'Check', 'Facebook', 'LIVE', 'tomorrow', 'December', '15', '30am', 'EST', 'info', 'http', 'www', 'facebook', 'com', 'EnvironmentandClimateChange']","[u'govern', u'canada', u'announc', u'new', u'fund', u'help', u'support', u'low', u'carbon', u'economi', u'check', u'facebook', u'live', u'tomorrow', u'decemb', '15', u'30am', u'est', u'info', u'http', u'www', u'facebook', u'com', u'environmentandclimatechang']","The Government of Canada will be announcing a new fund to help support a low carbon economy. Check out our Facebook LIVE tomorrow, December 15 at 9:30am EST for more info!  
http://www.facebook.com/EnvironmentandClimateChange/",Environmental,12,-0.105,en
13,13,632493333805962_655984858123476,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/655984858123476/?type=3,2017-12-01 09:00:38,11,0,1,7,4,0,0,0,0,0,"This amazing interactive map showcases nearly videos of global climate research produced by youth all over the world! The crowd-sourced media project, Youth Climate Report was produced by Canadian filmmaker, Mark Terry, in collaboration with the UNFCCC",[],['http://ow.ly/ImkW30gVsyo'],amazing interactive map showcases nearly 300 videos global climate research produced youth world crowd sourced media project Youth Climate Report produced Canadian filmmaker Mark Terry collaboration UNFCCC http ow ly ImkW30gVsyo,"['amazing', 'interactive', 'map', 'showcases', 'nearly', '300', 'videos', 'global', 'climate', 'research', 'produced', 'youth', 'world', 'crowd', 'sourced', 'media', 'project', 'Youth', 'Climate', 'Report', 'produced', 'Canadian', 'filmmaker', 'Mark', 'Terry', 'collaboration', 'UNFCCC', 'http', 'ow', 'ly', 'ImkW30gVsyo']","[u'amaz', u'interact', u'map', u'showcas', u'near', u'300', u'video', u'global', u'climat', u'research', u'produc', u'youth', u'world', u'crowd', u'sourc', u'media', u'project', u'youth', u'climat', u'report', u'produc', u'canadian', u'filmmak', u'mark', u'terri', u'collabor', u'unfccc', u'http', 'ow', 'ly', u'imkw30gvsyo']","This amazing interactive map showcases nearly 300 videos of global climate research produced by youth all over the world! 

The crowd-sourced media project, Youth Climate Report was produced by Canadian filmmaker, Mark Terry, in collaboration with the UNFCCC http://ow.ly/ImkW30gVsyo",Environmental,12,0.0,en
14,14,632493333805962_650233905365238,The Government of Canada is taking action,video,https://www.facebook.com/EnvironmentandClimateChange/videos/650233905365238/,2017-11-20 15:55:01,5,1,5,5,0,0,0,0,0,0,"The Montreal Protocol is one of the most successful global agreements ever. Together with the world, Canada stopped the thinning of the ozone layer. And now, years later we are coming together under this agreement to stop climate change with the Kigali Amendment.",[],[],Montreal Protocol one successful global agreements ever Together world Canada stopped thinning ozone layer 30 years later coming together agreement stop climate change Kigali Amendment,"['Montreal', 'Protocol', 'one', 'successful', 'global', 'agreements', 'ever', 'Together', 'world', 'Canada', 'stopped', 'thinning', 'ozone', 'layer', '30', 'years', 'later', 'coming', 'together', 'agreement', 'stop', 'climate_change', 'Kigali', 'Amendment']","[u'montreal', u'protocol', u'one', u'success', u'global', u'agreement', u'ever', u'togeth', u'world', u'canada', u'stop', u'thin', u'ozon', u'layer', '30', u'year', u'later', u'come', u'togeth', u'agreement', u'stop', u'climate_chang', u'kigali', u'amend']","The Montreal Protocol is one of the most successful global agreements ever. Together with the world, Canada stopped the thinning of the ozone layer. And now, 30 years later we are coming together under this agreement to stop climate change with the Kigali Amendment.",Environmental,11,0.0,en
15,15,632493333805962_667586463629982,On the naughty list this year?,video,https://www.facebook.com/EnvironmentandClimateChange/videos/667586463629982/,2017-12-21 17:00:00,5,0,5,4,1,0,0,0,0,0,"On the naughty list this year? You won’t find a stocking full of coal from Santa thanks to the Canada-UK led Powering Past Coal Agreement. Canada and partners from around the world are united in phasing-out traditional coal power, making a cleaner more sustainable future for everyone. Learn more about this historical agreement:",[],['http://ow.ly/PFs830hnsjm'],naughty list year find stocking full coal Santa thanks Canada UK led Powering Past Coal Agreement Canada partners around world united phasing traditional coal power making cleaner sustainable future everyone Learn historical agreement http ow ly PFs830hnsjm,"['naughty', 'list', 'year', 'find', 'stocking', 'full', 'coal', 'Santa', 'thanks', 'Canada', 'UK', 'led', 'Powering', 'Past', 'Coal', 'Agreement', 'Canada', 'partners', 'around', 'world', 'united', 'phasing', 'traditional', 'coal', 'power', 'making', 'cleaner', 'sustainable', 'future', 'everyone', 'Learn', 'historical', 'agreement', 'http', 'ow', 'ly', 'PFs830hnsjm']","[u'naughti', u'list', u'year', u'find', u'stock', u'full', u'coal', u'santa', u'thank', u'canada', 'uk', u'led', u'power', u'past', u'coal', u'agreement', u'canada', u'partner', u'around', u'world', u'unit', u'phase', u'tradit', u'coal', u'power', u'make', u'cleaner', u'sustain', u'futur', u'everyon', u'learn', u'histor', u'agreement', u'http', 'ow', 'ly', u'pfs830hnsjm']","On the naughty list this year? You won’t find a stocking full of coal from Santa thanks to the Canada-UK led Powering Past Coal Agreement. 

Canada and partners from around the world are united in phasing-out traditional coal power, making a cleaner more sustainable future for everyone.

Learn more about this historical agreement: http://ow.ly/PFs830hnsjm",Environmental,10,0.0,en
16,16,632493333805962_661403767581585,Xebec,video,https://www.facebook.com/EnvironmentandClimateChange/videos/661403767581585/,2017-12-10 09:12:41,5,1,4,5,0,0,0,0,0,0,– Minister McKenna is leading a trade mission: is a 🇨🇦 company specializing in innovative products that transform raw gases into marketable sources of clean energy.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",['http://ow.ly/dxiJ30h7ZXK'],CanadaInChina Minister McKenna leading CleanTech trade mission XebecAdsorptionInc company specializing innovative products transform raw gases marketable sources clean energy http ow ly dxiJ30h7ZXK ClimateAction,"['CanadaInChina', 'Minister', 'McKenna', 'leading', 'CleanTech', 'trade', 'mission', 'XebecAdsorptionInc', 'company', 'specializing', 'innovative', 'products', 'transform', 'raw', 'gases', 'marketable', 'sources', 'clean', 'energy', 'http', 'ow', 'ly', 'dxiJ30h7ZXK', 'ClimateAction']","[u'canadainchina', u'minist', u'mckenna', u'lead', u'cleantech', u'trade', u'mission', u'xebecadsorptioninc', u'compani', u'special', u'innov', u'product', u'transform', u'raw', u'gase', u'market', u'sourc', u'clean', u'energi', u'http', 'ow', 'ly', u'dxij30h7zxk', u'climateact']","#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: @XebecAdsorptionInc
 is a 🇨🇦 company specializing in innovative products that transform raw gases into marketable sources of clean energy. http://ow.ly/dxiJ30h7ZXK #ClimateAction",Environmental,10,0.05555555555555556,en
17,17,632493333805962_655578784830750,ECCC scientist Paul Smith,video,https://www.facebook.com/EnvironmentandClimateChange/videos/655578784830750/,2017-11-30 15:14:41,9,0,0,9,0,0,0,0,0,0,Climate change is affecting our natural treasures like the Torngat Mountains. Environment and Climate Change Canada’s scientist Paul Smith elains!,[],['http://ow.ly/RFDm30gVCqG'],Climate change affecting natural treasures like Torngat Mountains Environment Climate Change scientist Paul Smith explains http ow ly RFDm30gVCqG,"['Climate', 'change', 'affecting', 'natural', 'treasures', 'like', 'Torngat', 'Mountains', 'Environment', 'Climate', 'Change', 'scientist', 'Paul', 'Smith', 'explains', 'http', 'ow', 'ly', 'RFDm30gVCqG']","[u'climat', u'chang', u'affect', u'natur', u'treasur', u'like', u'torngat', u'mountain', u'environ', u'climat', u'chang', u'scientist', u'paul', u'smith', u'explain', u'http', 'ow', 'ly', u'rfdm30gvcqg']",Climate change is affecting our natural treasures like the Torngat Mountains. Environment and Climate Change Canada’s scientist Paul Smith explains! http://ow.ly/RFDm30gVCqG,Environmental,9,0.0,en
18,18,632493333805962_662588960796399,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/662588960796399/?type=3,2017-12-12 13:05:05,6,0,3,5,0,1,0,0,0,0,"Ballard Power System, a Canadian company, will produce fuel cell engines for trams in France. These will be the first hydrogen bus routes in France and the only emission will be water vapour! Check it out:",[],['http://ow.ly/Fhip30hbh0Z'],Ballard Power System Canadian company produce fuel cell engines trams France first hydrogen bus routes France emission water vapour Check http ow ly Fhip30hbh0Z,"['Ballard', 'Power', 'System', 'Canadian', 'company', 'produce', 'fuel', 'cell', 'engines', 'trams', 'France', 'first', 'hydrogen', 'bus', 'routes', 'France', 'emission', 'water', 'vapour', 'Check', 'http', 'ow', 'ly', 'Fhip30hbh0Z']","[u'ballard', u'power', u'system', u'canadian', u'compani', u'produc', u'fuel', u'cell', u'engin', u'tram', u'franc', u'first', u'hydrogen', u'bus', u'rout', u'franc', u'emiss', u'water', u'vapour', u'check', u'http', 'ow', 'ly', u'fhip30hbh0z']","Ballard Power System, a Canadian company, will produce fuel cell engines for trams in France.
These will be the first hydrogen bus routes in France and the only emission will be water vapour!
Check it out: http://ow.ly/Fhip30hbh0Z",Environmental,9,0.0,en
19,19,632493333805962_651391941916101,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/651391941916101/?type=3,2017-11-22 20:20:07,3,0,5,3,0,0,0,0,0,0,"Tune in to see Dr. Mona Nemer, host a panel discussion on the scientific foundation of the Montreal Protocol. Science panelists include Dr. Vitali Fioletov, Environment and Climate Change Canada, Dr. Nathan Gillett, Environment and Climate Change Canada, Dr. Amanda Maycock, University of Leeds, UK, Dr. Guus Velders, Utrecht University and RIVM The Netherlands, and Dr. Anne Thompson, NASA Goddard, USA. See it LIVE in Montreal! UN Environment",[],[],Tune see Dr Mona Nemer host panel discussion scientific foundation Montreal Protocol Science panelists include Dr Vitali Fioletov Environment Climate Change Canada Dr Nathan Gillett Environment Climate Change Canada Dr Amanda Maycock University Leeds UK Dr Guus Velders Utrecht University RIVM Netherlands Dr Anne Thompson NASA Goddard USA See LIVE Montreal UN Environment,"['Tune', 'see', 'Dr', 'Mona', 'Nemer', 'host', 'panel', 'discussion', 'scientific', 'foundation', 'Montreal', 'Protocol', 'Science', 'panelists', 'include', 'Dr', 'Vitali', 'Fioletov', 'Environment', 'Climate', 'Change', 'Canada', 'Dr', 'Nathan', 'Gillett', 'Environment', 'Climate', 'Change', 'Canada', 'Dr', 'Amanda', 'Maycock', 'University', 'Leeds', 'UK', 'Dr', 'Guus', 'Velders', 'Utrecht', 'University', 'RIVM', 'Netherlands', 'Dr', 'Anne', 'Thompson', 'NASA', 'Goddard', 'USA', 'See', 'LIVE', 'Montreal', 'UN', 'Environment']","[u'tune', u'see', 'dr', u'mona', u'nemer', u'host', u'panel', u'discuss', u'scientif', u'foundat', u'montreal', u'protocol', u'scienc', u'panelist', u'includ', 'dr', u'vitali', u'fioletov', u'environ', u'climat', u'chang', u'canada', 'dr', u'nathan', u'gillett', u'environ', u'climat', u'chang', u'canada', 'dr', u'amanda', u'maycock', u'univers', u'leed', 'uk', 'dr', u'guus', u'velder', u'utrecht', u'univers', u'rivm', u'netherland', 'dr', u'ann', u'thompson', u'nasa', u'goddard', u'usa', u'see', u'live', u'montreal', 'un', u'environ']","Tune in to see Dr. Mona Nemer, host a panel discussion on the scientific foundation of the Montreal Protocol.
 
 
Science panelists include Dr. Vitali Fioletov, Environment and Climate Change Canada, Dr. Nathan Gillett, Environment and Climate Change Canada, Dr. Amanda Maycock, University of Leeds, UK, Dr. Guus Velders, Utrecht University and RIVM The Netherlands, and Dr. Anne Thompson, NASA Goddard, USA. See it LIVE in Montreal! UN Environment",Environmental,8,0.0,en
